preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
olmoe,plain_no_ose,1,32,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.638221,0.636674,0.639766,0.038126,1.326227,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,1,32,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.742455,0.742016,0.743364,0.001110,1.140037,0.859609,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,1,8,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.839697,0.837851,0.843445,0.005755,1.000000,0.752524,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,1,8,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.631892,0.631092,0.632046,0.000826,1.328862,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,1,8,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.737092,0.732809,0.737309,0.005083,1.139202,0.857277,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,2,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.848197,0.844733,0.848331,0.032115,1.000000,0.748214,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,2,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.634633,0.633432,0.635362,0.001132,1.336516,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,2,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.738577,0.738217,0.739796,0.001951,1.148421,0.859265,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,4,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.846833,0.843456,0.850132,0.004640,1.000000,0.746014,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,4,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.631749,0.631345,0.632005,0.002295,1.340458,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,4,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.739798,0.739478,0.739943,0.030409,1.144681,0.853948,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,8,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.875655,0.839854,0.907904,0.155918,1.000000,0.734527,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,8,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.643192,0.642710,0.643222,0.001813,1.361421,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,8,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.744268,0.742554,0.748059,0.047313,1.176532,0.864194,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,16,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.840685,0.836339,0.842201,0.004904,1.000000,0.743836,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,16,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.625332,0.625121,0.625889,0.000779,1.344382,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,16,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.737466,0.736999,0.737734,0.000638,1.139964,0.847947,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,32,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.924363,0.917916,1.184103,0.175048,1.000000,0.699227,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,32,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.646340,0.635376,0.652955,0.055221,1.430150,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,32,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.737952,0.734965,0.739010,0.004439,1.252606,0.875856,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,1,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.851183,0.847307,0.852061,0.003953,1.000000,0.754761,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,1,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.642440,0.642337,0.645577,0.018096,1.324922,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,1,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.741068,0.739534,0.742423,0.001988,1.148590,0.866911,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,2,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.839862,0.838964,0.839963,0.010399,1.000000,0.755824,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,2,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.634788,0.633965,0.635395,0.001239,1.323059,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,2,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.747185,0.746395,0.748399,0.001468,1.124035,0.849573,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,4,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.846857,0.846523,0.851896,0.007301,1.000000,0.752786,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
