preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype,routed_token_experts,main_gemm_macs,gateup_duquant_transform_macs,common_down_duquant_transform_macs,ose_branch_macs,total_online_macs_current_layout,total_online_ops_mac2_current_layout,effective_tops_mac2_current_layout,compact_ours_total_macs_if_split_main_columns,duplicate_ose_extra_macs_current_layout,duquant_unique_overhead_macs_per_routed_token,ose_unique_overhead_macs_per_routed_token,unique_overhead_reduction_duquant_vs_ose,estimated_kernel_launches,main_qparam_groups_per_expert,main_qparam_groups_active_experts,main_qparam_groups_all_model_experts,main_qparam_bytes_active_experts,main_qparam_bytes_all_model_experts,main_qparam_reduction_vs_per_channel,main_int8_weight_bytes_per_expert,ose_duplicate_int8_weight_bytes_per_expert_current_layout,ose_duplicate_weight_overhead_ratio_current_layout
olmoe,plain_no_ose,1,8,8,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.638673,0.638333,0.640500,0.003294,1.324606,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,52428800,104857600,0.164180,52428800,0,524288,131072,4.000000,9,4096,4096,262144,16384,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,1,8,8,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.742573,0.741449,0.744008,0.002924,1.139268,0.860081,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,53477376,106954752,0.144033,52428800,1048576,524288,131072,4.000000,10,4096,4096,262144,16384,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,1,16,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.862881,0.860494,1.114083,0.142641,1.000000,0.739160,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,113246208,226492416,0.262484,104857600,0,524288,131072,4.000000,12,4096,4096,262144,16384,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,1,16,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.637807,0.637470,0.639038,0.029478,1.352887,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,104857600,209715200,0.328807,104857600,0,524288,131072,4.000000,9,4096,4096,262144,16384,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,1,16,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.755877,0.745033,0.756208,0.008499,1.141563,0.843797,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,106954752,213909504,0.282995,104857600,2097152,524288,131072,4.000000,10,4096,4096,262144,16384,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,1,32,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.846426,0.845238,0.849152,0.026486,1.000000,0.754019,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,226492416,452984832,0.535174,209715200,0,524288,131072,4.000000,12,4096,4096,262144,16384,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,1,32,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.638221,0.636674,0.639766,0.038126,1.326227,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,209715200,419430400,0.657187,209715200,0,524288,131072,4.000000,9,4096,4096,262144,16384,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,1,32,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.742455,0.742016,0.743364,0.001110,1.140037,0.859609,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,213909504,427819008,0.576222,209715200,4194304,524288,131072,4.000000,10,4096,4096,262144,16384,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,8,1,8,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.839697,0.837851,0.843445,0.005755,1.000000,0.752524,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,56623104,113246208,0.134866,52428800,0,524288,131072,4.000000,12,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,1,8,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.631892,0.631092,0.632046,0.000826,1.328862,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,52428800,104857600,0.165942,52428800,0,524288,131072,4.000000,9,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,1,8,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.737092,0.732809,0.737309,0.005083,1.139202,0.857277,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,53477376,106954752,0.145104,52428800,1048576,524288,131072,4.000000,10,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,8,2,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.848197,0.844733,0.848331,0.032115,1.000000,0.748214,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,113246208,226492416,0.267028,104857600,0,524288,131072,4.000000,12,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,2,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.634633,0.633432,0.635362,0.001132,1.336516,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,104857600,209715200,0.330451,104857600,0,524288,131072,4.000000,9,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,2,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.738577,0.738217,0.739796,0.001951,1.148421,0.859265,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,106954752,213909504,0.289624,104857600,2097152,524288,131072,4.000000,10,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,8,4,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.846833,0.843456,0.850132,0.004640,1.000000,0.746014,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,226492416,452984832,0.534916,209715200,0,524288,131072,4.000000,12,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,4,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.631749,0.631345,0.632005,0.002295,1.340458,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,209715200,419430400,0.663919,209715200,0,524288,131072,4.000000,9,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,4,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.739798,0.739478,0.739943,0.030409,1.144681,0.853948,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,213909504,427819008,0.578292,209715200,4194304,524288,131072,4.000000,10,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,8,8,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.875655,0.839854,0.907904,0.155918,1.000000,0.734527,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,452984832,905969664,1.034619,419430400,0,524288,131072,4.000000,12,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,8,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.643192,0.642710,0.643222,0.001813,1.361421,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,419430400,838860800,1.304215,419430400,0,524288,131072,4.000000,9,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,8,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.744268,0.742554,0.748059,0.047313,1.176532,0.864194,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,427819008,855638016,1.149637,419430400,8388608,524288,131072,4.000000,10,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,8,16,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.840685,0.836339,0.842201,0.004904,1.000000,0.743836,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.155313,838860800,0,524288,131072,4.000000,12,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,16,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.625332,0.625121,0.625889,0.000779,1.344382,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,2.682929,838860800,0,524288,131072,4.000000,9,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,16,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.737466,0.736999,0.737734,0.000638,1.139964,0.847947,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,2.320481,838860800,16777216,524288,131072,4.000000,10,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,8,32,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.924363,0.917916,1.184103,0.175048,1.000000,0.699227,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,3.920406,1677721600,0,524288,131072,4.000000,12,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,32,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.646340,0.635376,0.652955,0.055221,1.430150,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,5.191452,1677721600,0,524288,131072,4.000000,9,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,32,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.737952,0.734965,0.739010,0.004439,1.252606,0.875856,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,4.637906,1677721600,33554432,524288,131072,4.000000,10,4096,32768,262144,131072,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,16,1,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.851183,0.847307,0.852061,0.003953,1.000000,0.754761,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,113246208,226492416,0.266091,104857600,0,524288,131072,4.000000,12,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,1,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.642440,0.642337,0.645577,0.018096,1.324922,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,104857600,209715200,0.326435,104857600,0,524288,131072,4.000000,9,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,1,16,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.741068,0.739534,0.742423,0.001988,1.148590,0.866911,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,106954752,213909504,0.288650,104857600,2097152,524288,131072,4.000000,10,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,16,2,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.839862,0.838964,0.839963,0.010399,1.000000,0.755824,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,226492416,452984832,0.539356,209715200,0,524288,131072,4.000000,12,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,2,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.634788,0.633965,0.635395,0.001239,1.323059,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,209715200,419430400,0.660741,209715200,0,524288,131072,4.000000,9,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,2,32,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.747185,0.746395,0.748399,0.001468,1.124035,0.849573,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,213909504,427819008,0.572574,209715200,4194304,524288,131072,4.000000,10,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,16,4,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.846857,0.846523,0.851896,0.007301,1.000000,0.752786,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,452984832,905969664,1.069802,419430400,0,524288,131072,4.000000,12,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,4,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.637502,0.637389,0.639108,0.001360,1.328399,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,419430400,838860800,1.315856,419430400,0,524288,131072,4.000000,9,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,4,64,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.737433,0.736980,0.737944,0.001322,1.148385,0.864488,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,427819008,855638016,1.160293,419430400,8388608,524288,131072,4.000000,10,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,16,8,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.894158,0.885876,0.896128,0.006539,1.000000,0.718868,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.026420,838860800,0,524288,131072,4.000000,12,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,8,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.642782,0.642359,0.643248,0.001128,1.391075,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,2.610094,838860800,0,524288,131072,4.000000,9,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,8,128,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.745220,0.743315,0.747634,0.005686,1.199858,0.862540,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,2.296337,838860800,16777216,524288,131072,4.000000,10,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,16,16,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.888703,0.884319,0.993366,0.095106,1.000000,0.711777,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,4.077716,1677721600,0,524288,131072,4.000000,12,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,16,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.632558,0.630927,0.632987,0.041864,1.404935,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,5.304562,1677721600,0,524288,131072,4.000000,9,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,16,256,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.743847,0.741503,0.746658,0.009503,1.194739,0.850387,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,4.601151,1677721600,33554432,524288,131072,4.000000,10,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
olmoe,duquant_once,16,32,512,2048,1024,64,8,64,1,1,1,1,128,2,1,1,0.844116,0.843937,0.851540,0.162868,1.000000,0.753106,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3623878656,7247757312,8.586210,3355443200,0,524288,131072,4.000000,12,4096,65536,262144,262144,1048576,1.000000,6291456,131072,0.020833
