preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
olmoe,plain_no_ose,1,8,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.644739,0.644383,0.645541,0.001412,1.326656,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,1,8,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.744024,0.742434,0.744941,0.042001,1.149623,0.866557,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,1,8,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.202139,0.201846,0.202260,0.000439,4.231479,3.189582,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,1,8,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.098361,0.098285,0.099277,0.002103,8.695997,6.554824,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,1,16,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.856100,0.854544,0.856184,0.028286,1.000000,0.749895,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,1,16,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.641985,0.641898,0.642375,0.001367,1.333520,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,1,16,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.742750,0.741383,0.744060,0.004918,1.152609,0.864335,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,1,16,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.202258,0.201865,0.202468,0.000385,4.232713,3.174090,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,1,16,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.097988,0.097463,0.098676,0.012787,8.736784,6.551670,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,1,32,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.848997,0.847149,0.851873,0.017315,1.000000,0.753580,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,1,32,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.639787,0.639398,0.639973,0.000975,1.326999,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,1,32,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.742258,0.742208,0.743503,0.000933,1.143803,0.861947,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_gateup_duquant_transform,1,32,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.201279,0.201225,0.201356,0.000204,4.218011,3.178608,0.000000e+00,0.000000e+00,gateup_duquant_transform_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,component_ose_w8a8_branch,1,32,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.099888,0.099834,0.100040,0.000251,8.499489,6.405044,0.000000e+00,0.000000e+00,ose_w8a8_two_proj_only,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,1,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.847973,0.847288,0.849453,0.004116,1.000000,0.756903,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,1,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.641833,0.641025,0.643945,0.025141,1.321174,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,1,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.746824,0.746075,0.748087,0.001815,1.135439,0.859417,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
