layer,proj,channel,selected_count,is_scale_topk,is_frequency_topk
0,up_proj,757,0,0,0
0,up_proj,758,0,0,0
0,up_proj,759,0,0,0
0,up_proj,760,0,0,0
0,up_proj,761,0,0,0
0,up_proj,762,0,0,0
0,up_proj,763,0,0,0
0,up_proj,764,0,0,0
0,up_proj,765,0,0,0
0,up_proj,766,16,0,0
0,up_proj,767,0,0,0
0,up_proj,768,0,0,0
0,up_proj,769,2,0,0
0,up_proj,770,0,0,0
0,up_proj,771,0,0,0
0,up_proj,772,0,0,0
0,up_proj,773,0,0,0
0,up_proj,774,0,0,0
0,up_proj,775,0,0,0
0,up_proj,776,0,0,0
0,up_proj,777,0,0,0
0,up_proj,778,0,0,0
0,up_proj,779,0,0,0
0,up_proj,780,0,0,0
0,up_proj,781,0,0,0
0,up_proj,782,0,0,0
0,up_proj,783,0,0,0
0,up_proj,784,0,0,0
0,up_proj,785,0,0,0
0,up_proj,786,9,1,0
0,up_proj,787,0,0,0
0,up_proj,788,0,0,0
0,up_proj,789,0,0,0
0,up_proj,790,0,0,0
0,up_proj,791,0,0,0
0,up_proj,792,0,0,0
0,up_proj,793,10,0,0
0,up_proj,794,0,0,0
0,up_proj,795,0,0,0
0,up_proj,796,0,0,0
0,up_proj,797,0,0,0
0,up_proj,798,0,0,0
0,up_proj,799,0,0,0
0,up_proj,800,0,0,0
0,up_proj,801,0,0,0
0,up_proj,802,0,0,0
0,up_proj,803,1,0,0
0,up_proj,804,0,0,0
0,up_proj,805,0,0,0
0,up_proj,806,0,0,0
0,up_proj,807,0,0,0
0,up_proj,808,0,0,0
0,up_proj,809,0,0,0
0,up_proj,810,0,0,0
0,up_proj,811,0,0,0
0,up_proj,812,0,0,0
0,up_proj,813,0,0,0
0,up_proj,814,0,0,0
0,up_proj,815,0,0,0
0,up_proj,816,0,0,0
0,up_proj,817,0,0,0
0,up_proj,818,0,0,0
0,up_proj,819,43,1,1
0,up_proj,820,0,0,0
0,up_proj,821,0,0,0
0,up_proj,822,4,0,0
0,up_proj,823,0,0,0
0,up_proj,824,0,0,0
0,up_proj,825,0,0,0
0,up_proj,826,0,0,0
0,up_proj,827,0,0,0
0,up_proj,828,0,0,0
0,up_proj,829,0,0,0
0,up_proj,830,0,0,0
0,up_proj,831,0,0,0
0,up_proj,832,0,0,0
0,up_proj,833,0,0,0
0,up_proj,834,0,0,0
0,up_proj,835,0,0,0
0,up_proj,836,0,0,0
0,up_proj,837,0,0,0
0,up_proj,838,0,0,0
0,up_proj,839,0,0,0
0,up_proj,840,0,0,0
