layer_index,expert_index,route_count,route_frequency,route_mass,route_mass_fraction,route_weight,tail_score,range_score,kurtosis_score,combo_score,routed_combo_score,random_score,input_tail,input_range,input_kurtosis,down_tail,down_range,down_kurtosis,weight_tail,weight_range,weight_kurtosis,weight_residual_qerr,weight_residual_qerr_gain,residual_qerr_score,routed_residual_qerr_score,down_count,down_kurtosis_log_score,down_kurtosis_raw,down_kurtosis_raw_score,down_max_abs,down_mean_abs,down_p50_abs,down_p90_abs,down_p999_abs,down_p99_abs,down_range_max_gaussian,down_range_max_p99,down_rms,down_score,down_score_rank,down_tail_p999_p50,down_tail_p99_p50,input_count,input_kurtosis_log_score,input_kurtosis_raw,input_kurtosis_raw_score,input_max_abs,input_mean_abs,input_p50_abs,input_p90_abs,input_p999_abs,input_p99_abs,input_range_max_gaussian,input_range_max_p99,input_rms,input_score,input_score_rank,input_tail_p999_p50,input_tail_p99_p50,kurtosis_equal_log_score,kurtosis_equal_raw_score,kurtosis_score_rank,num_assignments,num_tokens_seen,range_score_rank,residual_qerr_gain_score,route_score,routed_down_kurtosis_log_score,routed_down_kurtosis_raw_score,routed_input_kurtosis_log_score,routed_input_kurtosis_raw_score,routed_kurtosis_equal_log_score,routed_kurtosis_equal_raw_score,routed_kurtosis_score,routed_range_score,routed_residual_qerr_gain_score,routed_tail_score,routed_weight_kurtosis_log_score,routed_weight_kurtosis_raw_score,tail_score_rank,weight_down_proj_count,weight_down_proj_kurtosis_raw,weight_down_proj_max_abs,weight_down_proj_mean_abs,weight_down_proj_outlier_removed_channels,weight_down_proj_p50_abs,weight_down_proj_p90_abs,weight_down_proj_p999_abs,weight_down_proj_p99_abs,weight_down_proj_range_max_gaussian,weight_down_proj_range_max_p99,weight_down_proj_residual_qerr,weight_down_proj_residual_qerr_gain,weight_down_proj_rms,weight_down_proj_tail_p999_p50,weight_down_proj_tail_p99_p50,weight_gate_proj_count,weight_gate_proj_kurtosis_raw,weight_gate_proj_max_abs,weight_gate_proj_mean_abs,weight_gate_proj_outlier_removed_channels,weight_gate_proj_p50_abs,weight_gate_proj_p90_abs,weight_gate_proj_p999_abs,weight_gate_proj_p99_abs,weight_gate_proj_range_max_gaussian,weight_gate_proj_range_max_p99,weight_gate_proj_residual_qerr,weight_gate_proj_residual_qerr_gain,weight_gate_proj_rms,weight_gate_proj_tail_p999_p50,weight_gate_proj_tail_p99_p50,weight_kurtosis_log_score,weight_kurtosis_raw_score,weight_score,weight_score_rank,weight_up_proj_count,weight_up_proj_kurtosis_raw,weight_up_proj_max_abs,weight_up_proj_mean_abs,weight_up_proj_outlier_removed_channels,weight_up_proj_p50_abs,weight_up_proj_p90_abs,weight_up_proj_p999_abs,weight_up_proj_p99_abs,weight_up_proj_range_max_gaussian,weight_up_proj_range_max_p99,weight_up_proj_residual_qerr,weight_up_proj_residual_qerr_gain,weight_up_proj_rms,weight_up_proj_tail_p999_p50,weight_up_proj_tail_p99_p50
0,0,9320,0.00888824462890625,280.91628247499466,0.005794976603835386,0.3708785026454647,19.517675821333963,21.393638563191832,26.149660858420834,0.42554578038449004,0.1578257818360954,0.6736177528149841,4.195598995063469,2.350505175189556,3.4327368254964505,10.122224186704385,12.727717973216329,17.834690734245463,5.199852639566109,6.3154154147859485,4.88223329867892,0.3594556748867035,0.0,0.3594556748867035,0.13331438246939556,9543680,2.9357004212717666,17.834690734245463,17.834690734245463,0.86865234375,0.011708353274369957,0.0067424774169921875,0.028636157512664795,0.12917709350585938,0.06824886798858643,8.06827327600706,12.727717973216329,0.018989943920729186,40.68463289416618,0.27174975562072334,19.158698727015558,10.122224186704385,19087360,1.4890171868669506,3.4327368254964505,3.4327368254964505,1.70703125,0.20932695722375305,0.173095703125,0.4560546875,0.9197883605957031,0.7262401580810547,1.0959691848294855,2.350505175189556,0.268987655750789,40.911314384525795,0.656891495601173,5.313756170662906,4.195598995063469,6.196654110639164,26.149660858420834,0.16324535679374388,1048576,131072,0.7595307917888563,0.0,0.005794976603835386,1.0887881764569327,6.6145033946619005,0.5522444646785767,1.2731282938160693,2.298205797965717,9.698347063857835,9.698347063857835,7.934440636454857,0.0,7.2386863837359305,0.6571731568302074,1.8107153753798657,0.35386119257087,2097152,5.439570768868038,0.806640625,0.02311425842344761,0,0.0174713134765625,0.04981684684753418,0.1440744400024414,0.09760558605194092,4.784020618536285,8.264287502671674,0.5601925253868103,0.0,0.03124997485428037,8.246342794759824,5.58661981441048,2097152,3.866375245741152,0.2474365234375,0.011586517095565796,64,0.009632110595703125,0.024623095989227295,0.06130528450012207,0.041717529296875,3.05402355840749,5.931236283833211,0.2415752112865448,0.0,0.015015992631676557,6.3646782178217824,4.331089108910891,1.7719365025004468,4.88223329867892,16.39750135303098,0.8025415444770283,2097152,5.3407538814275695,0.144775390625,0.007137375418096781,64,0.00536346435546875,0.0159759521484375,0.04397130012512207,0.03047439455986023,2.742337046328865,4.750722457852958,0.27659928798675537,0.0,0.00978445272155622,8.198301920341393,5.6818489953769555
0,1,11661,0.011120796203613281,576.2616086900234,0.011887607619698875,0.760806887660728,24.120993515295524,17.513927125998748,36.70888350956302,0.6278918214402086,0.4777044224575507,0.933888385559881,5.936490250696379,3.921921921921922,4.69577657547947,13.145374449339206,7.639678284182305,26.540277212501078,5.03912881525994,5.952326919894522,5.472829721582477,0.3434557318687439,0.0,0.3434557318687439,0.26130348641229656,11940864,3.3156495590632504,26.540277212501078,26.540277212501078,0.434814453125,0.008495202533541019,0.004329681396484375,0.020686328411102295,0.12203311920166016,0.056915283203125,5.1125627076919065,7.639678284182305,0.014897616375013122,47.32532994602259,0.44574780058651026,28.1852422907489,13.145374449339206,23881728,1.7397249485298754,4.69577657547947,4.69577657547947,2.55078125,0.15352787017495131,0.10955810546875,0.3561277389526367,0.8990821838378906,0.650390625,2.0743066880088388,3.921921921921922,0.21096292857079024,41.63492064129427,0.6930596285434996,8.206441504178272,5.936490250696379,6.922987880860001,36.70888350956302,0.5004887585532747,1048576,131072,0.509286412512219,0.0,0.011887607619698875,2.5225690216045766,20.192025703695887,1.3235947234767347,3.572579161540687,5.267056862950036,27.928371412410865,27.928371412410865,13.324716387447907,0.0,18.35141800365659,1.420893117868725,4.163766547174293,0.873900293255132,2097152,5.028982559587196,0.28662109375,0.019257301464676857,0,0.015041351318359375,0.04094541072845459,0.11193990707397461,0.07740294933319092,2.0713165447269097,3.7029738042177534,0.15351605415344238,0.0,0.025646275252565316,7.442144306365711,5.146010334770479,2097152,4.727035932883514,0.250244140625,0.01164808589965105,64,0.009418487548828125,0.0245361328125,0.0648946762084961,0.04065459966659546,3.0497564714432652,6.155370921795532,0.35370540618896484,0.0,0.015207624485586399,6.890137707573917,4.316467952612394,1.8676133732668754,5.472829721582477,16.46428545673694,0.8064516129032258,2097152,6.662470672276721,0.271240234375,0.007886985316872597,64,0.0059967041015625,0.017787158489227295,0.05244874954223633,0.03391081094741821,4.665133422255879,7.998636033670282,0.5231457352638245,0.0,0.010775878009422743,8.74626272264631,5.654908158396947
0,2,10790,0.010290145874023438,713.8029276337475,0.014724925265786157,0.942395217010314,27.30557721274792,16.9204370580538,49.22100090857391,0.7292277614858259,0.6872207545353805,0.5748392260636982,6.378960745028198,3.913131104561126,4.794378935621007,15.549843126069595,8.654208950296004,38.82544954233538,5.376773341650129,4.353097003196668,5.601172430617531,0.2251284271478653,0.0,0.2251284271478653,0.2121599529572032,11048960,3.6845061436755397,38.82544954233538,38.82544954233538,0.449951171875,0.007008915780538536,0.0033435821533203125,0.0174713134765625,0.12108087539672852,0.051992177963256836,6.088493001855504,8.654208950296004,0.012976093929175496,63.02950161870098,0.7380254154447703,36.21292070735881,15.549843126069595,22097920,1.7568882985929457,4.794378935621007,4.794378935621007,2.56640625,0.15082825774722236,0.102813720703125,0.34912109375,0.922210693359375,0.6558446884155273,2.110280467003131,3.913131104561126,0.20911522764934373,44.22601427080172,0.7917888563049853,8.969723953695459,6.378960745028198,7.328641716527227,49.22100090857391,0.7565982404692082,1048576,131072,0.4506353861192571,0.0,0.014724925265786157,3.472260966844946,36.588917946972146,1.6556831294153804,4.518199777464238,6.906476900837516,46.38563583270038,46.38563583270038,15.94573895323397,0.0,25.732645362999463,1.7785328045771902,5.278518108263996,0.9804496578690127,2097152,6.798273948638086,0.301513671875,0.019505741074681282,0,0.01471710205078125,0.04156494140625,0.14772415161132812,0.08779966831207275,2.0827206994497893,3.434109463868451,0.1736687570810318,0.0,0.026831107577756867,10.03758424053914,5.965825881285641,2097152,4.642327618521017,0.221923828125,0.011092565022408962,64,0.009063720703125,0.023371875286102295,0.06663370132446289,0.04148375988006592,2.8272982583530313,5.349655594541238,0.2871219515800476,0.0,0.014547720009456783,7.351694023569023,4.57690183080808,1.8872472742587414,5.601172430617531,15.331042775464327,0.7047898338220919,2097152,5.3629157246934875,0.1357421875,0.007529716473072767,64,0.0056819915771484375,0.016815185546875,0.04848074913024902,0.03174865245819092,2.4367037162727354,4.275525951180316,0.21459457278251648,0.0,0.010324635831290166,8.53235146022155,5.587592312856663
0,3,14301,0.013638496398925781,523.7569108614698,0.010804496691321136,0.6914877882445527,29.15825258253727,18.98772518328283,50.717460975550736,0.7937438905180839,0.5488642072869763,0.46416872343894333,7.898690274642588,4.0055787839501305,5.799732564716037,16.13053977272727,9.369015225565565,39.91998750328462,5.129022535167411,5.613131173767132,4.997740907550085,0.28008383015791577,0.0,0.28008383015791577,0.19367454823896013,14644224,3.7116186356895526,39.91998750328462,39.91998750328462,0.50732421875,0.007178719948491936,0.00335693359375,0.018092334270477295,0.11110115051269531,0.05414915084838867,6.527018241656669,9.369015225565565,0.013530680368185775,65.41954250157745,0.7702834799608993,33.096022727272725,16.13053977272727,29288448,1.916883282690437,5.799732564716037,5.799732564716037,2.56640625,0.13222842426218692,0.08111572265625,0.323486328125,0.8400421142578125,0.6407079696655273,2.2688642293500667,4.0055787839501305,0.19289892554384028,48.1459777658201,0.8905180840664711,10.35609480812641,7.898690274642588,7.419884801300002,50.717460975550736,0.7751710654936461,1048576,131072,0.6148582600195504,0.0,0.010804496691321136,2.566538961200233,27.604183865396465,1.3255013814705678,4.0104442435853995,5.130759730280311,35.070504915362996,35.070504915362996,13.129780090783639,0.0,20.162575587374715,1.23871938760951,3.455876806381132,0.9912023460410557,2097152,5.83330483501222,0.36083984375,0.02177739143371582,0,0.01678466796875,0.04710996150970459,0.15053367614746094,0.09370970726013184,2.2581950454899267,3.8506132854340573,0.18743117153644562,0.0,0.029615267526469286,8.968522727272727,5.583053977272727,2097152,3.8368245527113745,0.174560546875,0.011511340737342834,64,0.009395599365234375,0.02410888671875,0.058577537536621094,0.04083770513534546,2.1684608338255704,4.274494521581626,0.1826905906200409,0.0,0.014919598487513328,6.234571660576533,4.3464715286236295,1.7913828829200125,4.997740907550085,15.739894616484628,0.7556207233626588,2097152,5.32309333492666,0.253173828125,0.007101540453732014,64,0.0053234100341796875,0.01560211181640625,0.04299473762512207,0.029052734375,4.856930104368886,8.714285714285714,0.47012972831726074,0.0,0.009660944319434121,8.076540666427803,5.457542099605876
0,4,12130,0.011568069458007812,605.8926306879148,0.012498861185041057,0.7999271158426277,21.31529766884372,18.868318084839437,31.895358648973758,0.5164548712935809,0.41312625565674965,0.28491567290767666,5.227251943301326,2.5122463261021695,4.009345698690494,10.928506041742951,11.425144283524455,23.09792316305816,5.159539683799446,4.930927475212812,4.7880897872251085,0.26026249428590137,0.0,0.26026249428590137,0.20819102641612944,12421120,3.1821256609765456,23.09792316305816,23.09792316305816,0.650390625,0.009298770838499266,0.0052089691162109375,0.0230560302734375,0.09946918487548828,0.05692625045776367,7.3531694462119,11.425144283524455,0.015474846278703576,45.451573488325565,0.39882697947214074,19.095752471622117,10.928506041742951,24842240,1.6113053075041994,4.009345698690494,4.009345698690494,1.7529296875,0.1800277241378998,0.13348388671875,0.400390625,0.9337081909179688,0.69775390625,1.2508337920844683,2.5122463261021695,0.24014157696315241,40.183615753683156,0.6099706744868035,6.9949131229995425,5.227251943301326,6.549233289780856,31.895358648973758,0.3509286412512219,1048576,131072,0.6041055718475073,0.0,0.012498861185041057,2.5454686022337834,18.476655057779737,1.2889268073737525,3.2071843411695315,5.238909296474924,25.513962252839786,25.513962252839786,15.093279266406903,0.0,17.05068458756524,1.4045138868673885,3.8301228538905217,0.5943304007820137,2097152,5.1646845053036845,0.5244140625,0.022498782724142075,0,0.0175628662109375,0.048309326171875,0.1360616683959961,0.09358763694763184,3.22834831363732,5.6034544690282395,0.2797904908657074,0.0,0.030106243352686846,7.747122067767159,5.328722306689835,2097152,4.174281668104151,0.19677734375,0.011474238708615303,64,0.009449005126953125,0.024455249309539795,0.06443500518798828,0.043081045150756836,2.4393775410375933,4.567608400896538,0.23933912813663483,0.0,0.01495060257868085,6.8192369802180055,4.559320750908357,1.755802321300111,4.7880897872251085,14.878556946237367,0.6471163245356794,2097152,5.025303188267488,0.1351318359375,0.006911017931997776,64,0.005229949951171875,0.015348047018051147,0.04434013366699219,0.02923843264579773,2.666526360859633,4.621719555713658,0.26165786385536194,0.0,0.009392353291655425,8.478118161925602,5.590575993800146
0,5,19338,0.018442153930664062,998.2952968077734,0.02059367238435138,1.3179950325984884,23.988294065701254,19.61760133899216,67.54825768977298,0.8057999348321929,1.0620403113770158,0.7970585616182879,5.372982151559454,3.195542095424894,4.231373623923469,13.372558463991496,12.128231911418583,58.03743652309918,5.242753450150302,4.293827332148681,5.2794475427503365,0.2120214651028315,0.0,0.2120214651028315,0.2794432378097857,19802112,4.07817176002537,58.03743652309918,58.03743652309918,0.58203125,0.007166178991609897,0.0035886764526367188,0.017669677734375,0.09694480895996094,0.04798978567123413,7.574744071657463,12.128231911418583,0.013255371654682813,83.53822689850927,0.8973607038123167,27.014084507042252,13.372558463991496,39604224,1.654673886789749,4.231373623923469,4.231373623923469,2.150390625,0.16954736278572205,0.125244140625,0.38330078125,0.9085578918457031,0.6729345321655273,1.5891168881662066,3.195542095424894,0.22876860072628863,43.60589540469341,0.7790811339198436,7.2542945906432745,5.372982151559454,7.570127652525931,67.54825768977298,0.8973607038123167,1048576,131072,0.6559139784946236,0.0,0.02059367238435138,5.375010121796873,76.4930530421948,2.1808519633593226,5.576929417399397,9.977390642165632,89.02826809580344,89.02826809580344,25.85590111628912,0.0,31.61645241910605,2.421528557009439,6.958285636209239,0.8641251221896383,2097152,5.148714324475249,0.443115234375,0.027020255103707314,0,0.0205841064453125,0.05870664119720459,0.1611461639404297,0.11268126964569092,2.2603633560150866,3.932465757337562,0.2023913562297821,0.0,0.03633298232563788,7.828669384729429,5.4741880559673834,2097152,4.914976143245184,0.188232421875,0.011400571092963219,64,0.00930023193359375,0.024302661418914795,0.06864118576049805,0.04224729537963867,2.3267314256052054,4.455490468289709,0.20586508512496948,0.0,0.014993768416772956,7.380588597210829,4.542606644790812,1.8372820057108128,5.2794475427503365,14.81602832504932,0.6392961876832844,2097152,5.774652160530574,0.11151123046875,0.0057922545820474625,64,0.004344940185546875,0.01276397705078125,0.03780937194824219,0.02481597661972046,2.592984852504194,4.493525770818772,0.22780795395374298,0.0,0.007970420835207805,8.701931518876208,5.7114656496927125
0,6,20903,0.019934654235839844,553.2103495113552,0.011412086918469252,0.7303735627820321,30.034604906623734,30.563931429869037,106.66143209065223,0.971326164874552,0.7094309516628341,0.6546977047992177,8.670450540413533,3.4548247612305074,6.7995369194272675,15.763929759467759,17.453004858540286,86.17593158424071,5.600224606742443,9.65610181009824,13.685963586984244,0.47251581648985547,0.0,0.47251581648985547,0.3451130603605566,21404672,4.467928278873881,86.17593158424071,86.17593158424071,1.025390625,0.008058193476697516,0.003726959228515625,0.019663989543914795,0.11772489547729492,0.05875152349472046,11.577423985008693,17.453004858540286,0.015243598764702179,119.39286620224877,0.9501466275659824,31.58738485158649,15.763929759467759,42809344,2.054064362628923,6.7995369194272675,6.7995369194272675,1.9453125,0.10795883648088604,0.06494140625,0.2540769577026367,0.7883491516113281,0.5630712509155273,2.049610199245485,3.4548247612305074,0.16009921773188956,60.59853633649277,0.9824046920821115,12.139391447368421,8.670450540413533,9.208884821091878,106.66143209065223,0.9501466275659824,1048576,131072,0.9687194525904204,0.0,0.011412086918469252,3.263256695295709,62.940622177242545,1.5002343067168904,4.966202005110056,6.725926016030252,77.90269016748344,77.90269016748344,22.323087491059177,0.0,21.93648139240148,1.9624350140176519,9.995865985130843,0.9951124144672532,2097152,30.910736087139977,1.037109375,0.012826796621084213,0,0.00916290283203125,0.0275421142578125,0.10822057723999023,0.06055724620819092,10.504751529084752,17.126098690724834,0.845249593257904,0.0,0.018297906327154213,11.81073064113239,6.608958680266444,2097152,4.159070120573347,0.2183837890625,0.010314315557479858,64,0.008426666259765625,0.0218048095703125,0.05925869941711426,0.03708404302597046,3.012098818102798,5.888888353127054,0.24525757133960724,0.0,0.013437355452760893,7.032282707107289,4.400796457673155,2.686892179589074,13.685963586984244,28.942290003824926,0.9824046920821115,2097152,5.988084553239407,0.260986328125,0.010203404352068901,64,0.0075702667236328125,0.022837817668914795,0.06738424301147461,0.04383879899978638,3.424308457060428,5.9533183864428345,0.32704028487205505,0.0,0.014125619485576672,8.901171579743009,5.79091868228773
0,7,21611,0.02060985565185547,650.1177697731182,0.013411174433821617,0.8583151637645835,21.793184472903064,24.092597474004137,25.67057632425515,0.5519713261648745,0.4737653592105586,0.17162418261773466,6.560923054699538,3.661779464945902,5.68420079674671,10.745925215723874,15.942897930049964,15.77470573019228,4.486336202479653,4.487920079008268,4.211669797316164,0.18442030251026154,0.0,0.18442030251026154,0.15829074215060915,22129664,2.8198721405394855,15.77470573019228,15.77470573019228,0.681640625,0.007159907099308252,0.003978729248046875,0.0177459716796875,0.08137941360473633,0.042755126953125,9.914820683933817,15.942897930049964,0.011820956088366847,42.46352887596612,0.31671554252199413,20.45361936720997,10.745925215723874,44259328,1.8997466516862684,5.68420079674671,5.68420079674671,1.9033203125,0.11217108395488969,0.0792236328125,0.2545652389526367,0.768524169921875,0.519780158996582,2.0460507080267405,3.661779464945902,0.156767258610825,45.8857819469072,0.8455522971652004,9.700693374422189,6.560923054699538,6.3705190951675235,25.67057632425515,0.15249266862170088,1048576,131072,0.855327468230694,0.0,0.013411174433821617,2.420339018102335,13.5396691321481,1.6305813584533186,4.878835737730428,5.467913140434119,22.0334449216843,22.0334449216843,20.67904174641405,0.0,18.705420699811572,1.4169927638784658,3.6149400518057733,0.6480938416422287,2097152,5.268011935450044,0.222900390625,0.012522879987955093,0,0.010150909423828125,0.0259552001953125,0.08226919174194336,0.04715484380722046,2.5212548353604203,4.726988207961553,0.24984119832515717,0.0,0.01638538724322859,8.104612927470876,4.645381200676438,2097152,3.458212416788498,0.1121826171875,0.011731887236237526,64,0.009738922119140625,0.025019824504852295,0.05479788780212402,0.04078185558319092,1.3757409875090805,2.7507972745050466,0.07245519757270813,0.0,0.015113028996570497,5.6266891891891895,4.187512240501371,1.65090030294177,4.211669797316164,13.185926078804085,0.35288367546432065,2097152,3.9087850397099495,0.260498046875,0.011809480376541615,64,0.00940704345703125,0.025691211223602295,0.060211181640625,0.04351806640625,3.116871181071818,5.985974754558205,0.2309645116329193,0.0,0.015489886740788005,6.400648824006488,4.626115166261152
0,8,12175,0.011610984802246094,638.0754533987492,0.01316275543499885,0.8424163478399264,29.213551685464676,30.241133938658635,63.903539357542265,0.9468882372108179,0.7976741306037232,0.5695506481703743,8.852911212645097,4.663578175046685,8.310289440403713,15.157894736842104,17.626666666666665,49.73455203512568,5.202745735977476,7.950889096945287,5.85869788201287,0.42057987054189044,0.0,0.42057987054189044,0.3543033585168884,12467200,3.926607178188285,49.73455203512568,49.73455203512568,0.96826171875,0.007478876250970046,0.00362396240234375,0.018463134765625,0.13379955291748047,0.054931640625,11.978849593137705,17.626666666666665,0.014140184484256232,82.51911343863445,0.8914956011730205,36.92078947368421,15.157894736842104,24934400,2.2311201800005303,8.310289440403713,8.310289440403713,2.55078125,0.0973916798303749,0.0617828369140625,0.226806640625,0.7506446838378906,0.5469579696655273,2.9634863622642795,4.663578175046685,0.14747742102595915,59.454685624123314,0.9804496578690127,12.149728327982217,8.852911212645097,8.083244968792162,63.903539357542265,0.8836754643206256,1048576,131072,0.9648093841642229,0.0,0.01316275543499885,3.307838078451414,41.89719968688535,1.8795321136280059,7.000723679877601,6.809457705305352,53.833386239625746,53.833386239625746,25.475625607142856,0.0,24.609973518302077,1.6220875132259327,4.935462872862794,0.9921798631476051,2097152,8.88925729955072,0.95361328125,0.016434762626886368,0,0.012523651123046875,0.035491943359375,0.10920906066894531,0.07197082042694092,7.858705177153802,13.249998757733112,0.7414889335632324,0.0,0.02248971329340873,8.720225403594274,5.746792187024063,2097152,3.5776191031082103,0.2005615234375,0.01161347609013319,64,0.00954437255859375,0.024688720703125,0.055307626724243164,0.04163116216659546,2.4793123383149327,4.817581662383404,0.17950871586799622,0.0,0.01499267070616745,5.794789168665068,4.361854266586731,1.9255176106033467,5.85869788201287,19.01233271493563,0.9178885630498533,2097152,5.109217243379679,0.231689453125,0.009720562025904655,64,0.007282257080078125,0.02154541015625,0.05721855163574219,0.04004943370819092,3.250507125930885,5.7850868707193435,0.34074196219444275,0.0,0.01321045470356585,7.857255107386066,5.499590754321634
0,9,14470,0.013799667358398438,608.9697898542508,0.012562339404310112,0.8039897218758472,18.054473009475174,14.308835346426967,27.54812410448207,0.15151515151515152,0.12181662452664352,0.3130103803993926,4.14404432132964,2.605614973262032,3.440315513712653,8.872306629834254,6.67942181503997,19.26306192019247,5.038122058311279,5.023798558124965,4.844746670576945,0.28768525024255115,0.0,0.28768525024255115,0.2312959843302922,14817280,3.008799618704041,19.26306192019247,19.26306192019247,0.4091796875,0.010808683878278106,0.00690460205078125,0.02667236328125,0.11349344253540039,0.06125974655151367,4.146865994567503,6.67942181503997,0.017170714692792476,34.8147903650667,0.13587487781036167,16.43736187845304,8.872306629834254,29634560,1.4907254355663682,3.440315513712653,3.440315513712653,1.9033203125,0.20849333394372882,0.17626953125,0.4562253952026367,0.9981117248535156,0.73046875,1.211201874260771,2.605614973262032,0.26789211496040183,32.36330835590214,0.06744868035190615,5.662417763157895,4.14404432132964,6.265068307036525,27.54812410448207,0.20918866080156404,1048576,131072,0.14858260019550343,0.0,0.012562339404310112,2.419043968622017,15.487303795692766,1.1985279283342554,2.765978313034998,5.037050525707481,22.14840863696386,22.14840863696386,11.504156550541108,0.0,14.515610733502935,1.4194786287512082,3.8951265282360943,0.0967741935483871,2097152,4.494501993216002,0.260986328125,0.02508866786956787,0,0.0194244384765625,0.053863525390625,0.1429729461669922,0.0992431640625,1.455173246930281,2.6297662976629765,0.08559590578079224,0.0,0.033240357028083305,7.360467399842891,5.109190887666928,2097152,4.167013067673229,0.1781005859375,0.01145694125443697,64,0.009265899658203125,0.023860156536102295,0.06421947479248047,0.041555166244506836,2.2126310295232305,4.285883129177543,0.19639097154140472,0.0,0.014918287551876594,6.930732811856731,4.4847416632359,1.7655432527661161,4.844746670576945,14.906667287013189,0.6520039100684262,2097152,5.872724950841602,0.2215576171875,0.006403823383152485,64,0.00492095947265625,0.013997644186019897,0.042310476303100586,0.02716583013534546,4.712311942503207,8.155746247534376,0.5810688734054565,0.0,0.008713954303711696,8.598013565891472,5.520433624031008
