scope,preset,variant,active_experts,tokens_per_expert,total_routed_tokens,total_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
routed_moe_layer,olmoe,ours_ose_w8a8,8,32,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.939140,0.926224,0.951656,0.015221,1.105269,0.860470,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,1,16,2,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.045443,1.043401,1.047250,0.010441,1.000000,0.798543,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,1,16,2,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.834831,0.812121,0.837020,0.015226,1.252281,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,1,16,2,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.929837,0.925402,0.935261,0.014607,1.124329,0.897825,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,2,32,4,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.040666,1.039921,1.041862,0.012736,1.000000,0.816969,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,2,32,4,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.850192,0.843006,0.866233,0.021468,1.224036,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,2,32,4,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.942525,0.908427,0.945178,0.020334,1.104126,0.902037,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,4,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.066612,1.055171,1.067400,0.020228,1.000000,0.768993,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,4,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.820217,0.814521,0.832149,0.037205,1.300402,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,4,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.950368,0.941884,0.955780,0.016256,1.122315,0.863052,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
