scope,preset,variant,active_experts,tokens_per_expert,total_routed_tokens,total_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
routed_moe_layer,olmoe,plain_no_ose,1,8,8,1,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.830515,0.828888,0.835676,0.005210,1.319787,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,1,8,8,1,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.946179,0.942820,0.953177,0.007943,1.158452,0.877757,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,1,16,16,2,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.048732,1.048103,1.051682,0.013864,1.000000,0.792085,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,1,16,16,2,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.830685,0.830199,0.830793,0.000668,1.262491,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,1,16,16,2,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.934287,0.933887,0.937677,0.004152,1.122494,0.889111,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,1,32,32,4,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.050272,1.046865,1.053846,0.009159,1.000000,0.786493,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,1,32,32,4,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.826032,0.825322,0.826936,0.004641,1.271466,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,1,32,32,4,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.932826,0.931010,0.933708,0.008219,1.125903,0.885516,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,1,8,1,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.053463,1.049725,1.067650,0.016934,1.000000,0.788966,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,1,8,1,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.831147,0.831064,0.834563,0.002483,1.267481,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,1,8,1,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.941438,0.940198,0.941458,0.003099,1.118993,0.882848,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,2,16,2,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.091288,1.088639,1.096132,0.005715,1.000000,0.799664,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,2,16,2,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.872664,0.868995,0.873986,0.019160,1.250525,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,2,16,2,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.085788,1.057068,1.111732,0.076098,1.005065,0.803715,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,4,32,4,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.290864,1.135606,1.319997,0.116788,1.000000,0.637514,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,4,32,4,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.822944,0.822839,0.823520,0.002520,1.568593,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,4,32,4,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.071962,1.049679,1.118787,0.159145,1.204207,0.767699,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,8,64,8,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.045536,1.044824,1.057551,0.008927,1.000000,0.802565,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,8,64,8,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.839111,0.838125,0.841398,0.007998,1.246004,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,8,64,8,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.938584,0.937316,0.939877,0.004397,1.113950,0.894018,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,16,128,16,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.043230,1.043216,1.049241,0.007712,1.000000,0.803954,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,16,128,16,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.838709,0.838102,0.839859,0.004160,1.243852,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,16,128,16,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.951010,0.943518,0.957017,0.013930,1.096971,0.881914,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,32,256,32,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.047187,1.046662,1.048067,0.007086,1.000000,0.801672,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,32,256,32,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.839500,0.836247,0.844226,0.009309,1.247394,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,32,256,32,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.936638,0.936058,0.938956,0.003288,1.118027,0.896291,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,1,16,2,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.050130,1.047417,1.050481,0.003835,1.000000,0.805819,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,1,16,2,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.846215,0.827976,0.854202,0.014115,1.240973,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,1,16,2,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.937346,0.936654,0.939486,0.014222,1.120323,0.902778,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,2,32,4,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.046400,1.044308,1.048376,0.006619,1.000000,0.794861,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,2,32,4,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.831743,0.831487,0.835180,0.006557,1.258081,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,2,32,4,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.953500,0.947899,0.963704,0.062358,1.097431,0.872305,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,4,64,8,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.050186,1.049176,1.050301,0.004507,1.000000,0.797787,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,4,64,8,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.837825,0.836321,0.841280,0.007767,1.253467,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,4,64,8,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.303924,1.076334,1.382607,0.281829,0.805404,0.642541,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,8,128,16,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.049506,1.046250,1.049966,0.007127,1.000000,0.794680,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,8,128,16,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.834021,0.832714,0.834084,0.004323,1.258369,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,8,128,16,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.937687,0.935282,0.939880,0.022893,1.119250,0.889445,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,16,256,32,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.052638,1.049260,1.064418,0.016827,1.000000,0.787517,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,16,256,32,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.828970,0.828876,0.830650,0.001088,1.269814,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,16,256,32,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.936799,0.936110,0.937654,0.005348,1.123654,0.884896,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,32,512,64,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.045954,1.042481,1.050675,0.006480,1.000000,0.797629,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,32,512,64,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.834283,0.833138,0.835730,0.011876,1.253716,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,32,512,64,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,0.940791,0.939950,1.020469,0.161378,1.111781,0.886789,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,1,64,8,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.159281,1.152507,1.160290,0.087479,1.000000,0.963001,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,1,64,8,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.116389,1.115026,1.122076,0.006849,1.038420,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,1,64,8,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.120470,1.115048,1.174160,0.056448,1.034638,0.996358,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,2,128,16,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.163866,1.114819,1.187311,0.078809,1.000000,0.958383,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,2,128,16,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.115429,1.110486,1.127295,0.065476,1.043425,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,2,128,16,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.114534,1.104210,1.120620,0.010342,1.044262,1.000803,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,4,256,32,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.193732,1.179754,1.194738,0.015571,1.000000,0.941912,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,4,256,32,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.124390,1.112285,1.135497,0.015709,1.061671,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,4,256,32,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.146247,1.136009,1.183486,0.031663,1.041426,0.980932,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,8,512,64,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.285801,1.282455,1.293090,0.058744,1.000000,0.905674,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,8,512,64,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.164516,1.163401,1.166421,0.058488,1.104151,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,8,512,64,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.170381,1.169608,1.189630,0.012672,1.098617,0.994989,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,16,1024,128,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.289164,1.274369,1.299180,0.076374,1.000000,0.950895,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,16,1024,128,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.225860,1.225589,1.227046,0.012641,1.051640,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,16,1024,128,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.294509,1.289013,1.296926,0.074857,0.995871,0.946969,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,32,2048,256,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.572113,1.570805,1.572712,0.061922,1.000000,0.874487,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,32,2048,256,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.374793,1.354569,1.413873,0.054607,1.143527,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,32,2048,256,2048,1024,64,8,16,2048,1,1024,2048,128,2,1,1,1.470475,1.468632,1.512255,0.053519,1.069119,0.934931,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
