preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
olmoe,duquant_once,8,2,16,2048,1024,64,8,64,16,1,16,16,128,2,1,1,1.111592,1.087616,1.170604,0.138673,1.000000,0.576553,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,2,16,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.640892,0.640011,0.646580,0.003631,1.734445,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,2,16,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.751366,0.751324,0.758058,0.004327,1.479428,0.852969,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,4,32,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.853111,0.851948,0.853463,0.040430,1.000000,0.749394,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,4,32,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.639316,0.639182,0.641952,0.003664,1.334412,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,4,32,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.746340,0.746278,0.746661,0.023585,1.143059,0.856602,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,8,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.850827,0.850730,0.850862,0.000520,1.000000,0.752987,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,8,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.640662,0.640461,0.641032,0.001340,1.328043,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,8,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.743166,0.742907,0.743326,0.000564,1.144868,0.862071,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,16,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.852364,0.852291,0.853288,0.001251,1.000000,0.748714,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,16,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.638177,0.637722,0.638874,0.004145,1.335623,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,16,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.743801,0.743192,0.744664,0.004511,1.145957,0.857994,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,32,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.854655,0.853803,0.854876,0.001124,1.000000,0.754153,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,32,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.644541,0.644314,0.644868,0.001346,1.325990,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,32,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.740262,0.739980,0.740547,0.007024,1.154530,0.870693,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,1,16,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.859073,0.851283,0.860522,0.036068,1.000000,0.752023,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,1,16,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.646043,0.645828,0.649134,0.004464,1.329746,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,1,16,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.746078,0.744612,0.746102,0.001736,1.151452,0.865919,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,2,32,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.846700,0.846639,0.846746,0.000903,1.000000,0.754479,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,2,32,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.638817,0.638117,0.639035,0.000558,1.325419,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,2,32,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.739587,0.739375,0.739897,0.001046,1.144828,0.863748,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,4,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.850640,0.850267,0.851545,0.028640,1.000000,0.752798,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,4,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.640360,0.639542,0.640543,0.033555,1.328378,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,4,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.739330,0.738948,0.739886,0.000716,1.150555,0.866136,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,8,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.854110,0.853183,0.936508,0.061761,1.000000,0.753642,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,8,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.643693,0.643409,0.652832,0.020793,1.326890,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,8,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.746190,0.745962,0.747079,0.035709,1.144628,0.862640,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,16,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.848059,0.847893,0.848924,0.005972,1.000000,0.752530,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,16,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.638190,0.638121,0.638716,0.003005,1.328850,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,16,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.744982,0.744731,0.745500,0.001427,1.138362,0.856652,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,32,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.859846,0.858853,0.868515,0.020293,1.000000,0.754112,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,32,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.648420,0.647908,0.648912,0.027500,1.326063,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,32,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.743962,0.743180,0.746110,0.002238,1.155766,0.871577,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,1,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.895549,0.894718,0.897424,0.001542,1.000000,0.943319,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,1,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.844788,0.844008,0.846852,0.001537,1.060087,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,1,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.868798,0.868782,0.868804,0.000065,1.030791,0.972364,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,2,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.901898,0.901802,0.901939,0.000112,1.000000,0.941849,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,2,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.849452,0.849432,0.849476,0.000055,1.061741,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,2,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.874752,0.874706,0.874774,0.000056,1.031033,0.971078,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,4,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.916103,0.916044,0.916240,0.016974,1.000000,0.938129,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,4,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.859423,0.859418,0.859480,0.000090,1.065951,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,4,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.885990,0.885978,0.886105,0.000545,1.033988,0.970014,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,8,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.940661,0.940483,0.940768,0.000172,1.000000,0.935239,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,8,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.879743,0.879689,0.879845,0.000128,1.069245,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,8,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.909536,0.909423,0.909698,0.000255,1.034221,0.967244,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,16,1024,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.989525,0.989496,0.989555,0.000206,1.000000,0.922798,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,16,1024,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.913132,0.913086,0.913164,0.000047,1.083660,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,16,1024,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.959850,0.959750,0.959945,0.000512,1.030916,0.951328,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,32,2048,2048,1024,64,8,64,16,1,16,16,128,2,1,1,1.132060,1.131221,1.132340,0.000965,1.000000,0.869404,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,32,2048,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.984217,0.984104,0.985110,0.000790,1.150214,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,32,2048,2048,1024,64,8,64,16,1,16,16,128,2,1,1,1.069223,1.069179,1.069238,0.000911,1.058769,0.920497,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
