scope,preset,variant,active_experts,tokens_per_expert,total_routed_tokens,total_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
routed_moe_layer,olmoe,plain_no_ose,1,8,8,1,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.844069,0.838982,0.847731,0.008162,1.243179,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,1,8,8,1,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.947871,0.947605,0.948177,0.003009,1.107038,0.890489,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,1,16,16,2,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.042174,1.041580,1.049042,0.004534,1.000000,0.801461,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,1,16,16,2,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.835262,0.833088,0.838282,0.007464,1.247721,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,1,16,16,2,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.944592,0.944183,0.952413,0.109130,1.103306,0.884257,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,1,32,32,4,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.061140,1.052100,1.063074,0.036715,1.000000,0.794071,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,1,32,32,4,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.842620,0.842370,0.847874,0.007114,1.259334,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,1,32,32,4,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.960002,0.954476,0.963010,0.008220,1.105352,0.877727,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,1,8,1,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.051956,1.051119,1.060190,0.015662,1.000000,0.800735,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,1,8,1,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.842338,0.841913,0.843984,0.002875,1.248853,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,1,8,1,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.964097,0.963829,0.965188,0.001075,1.091131,0.873707,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,2,16,2,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.076632,1.071516,1.365530,0.171908,1.000000,0.781322,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,2,16,2,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.841196,0.833917,0.844152,0.008204,1.279882,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,2,16,2,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.952456,0.950537,0.953888,0.004371,1.130375,0.883186,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,4,32,4,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.061654,1.060307,1.061923,0.026393,1.000000,0.798913,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,4,32,4,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.848169,0.846222,0.852240,0.012717,1.251701,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,4,32,4,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.957323,0.953889,0.959337,0.003975,1.108982,0.885980,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,8,64,8,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.060022,1.056930,1.065064,0.011962,1.000000,0.795848,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,8,64,8,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.843616,0.841054,0.844988,0.002463,1.256522,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,8,64,8,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.944654,0.943853,0.945292,0.018594,1.122127,0.893042,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,16,128,16,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.070568,1.070207,1.070737,0.017702,1.000000,0.793185,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,16,128,16,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.849158,0.848272,0.849529,0.002774,1.260741,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,16,128,16,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.951812,0.947123,0.957631,0.008719,1.124768,0.892149,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,32,256,32,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.068876,1.062774,1.069645,0.011177,1.000000,0.803880,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,32,256,32,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.859248,0.846805,0.859271,0.021095,1.243967,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,32,256,32,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.949571,0.948112,0.955897,0.005799,1.125641,0.904880,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,1,16,2,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.095410,1.077235,1.144695,0.289422,1.000000,0.913072,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,1,16,2,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.000188,0.938659,1.085534,0.126420,1.095204,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,1,16,2,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.130897,1.111368,1.239348,0.119243,0.968620,0.884420,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,2,32,4,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.068596,1.060324,1.072807,0.008025,1.000000,0.795795,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,2,32,4,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.850383,0.834095,0.850608,0.015251,1.256606,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,2,32,4,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.947688,0.938566,0.962163,0.014119,1.127582,0.897324,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,4,64,8,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.067367,1.067300,1.068276,0.001978,1.000000,0.795865,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,4,64,8,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.849480,0.848862,0.857017,0.007018,1.256495,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,4,64,8,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.980470,0.976722,0.992289,0.020270,1.088628,0.866401,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,8,128,16,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.059216,1.054107,1.060669,0.020371,1.000000,0.791738,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,8,128,16,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.838622,0.838312,0.839036,0.001610,1.263043,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,8,128,16,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.942677,0.929823,0.959891,0.125341,1.123626,0.889618,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,16,256,32,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.058355,1.057503,1.066757,0.006600,1.000000,0.794350,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,16,256,32,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.840704,0.840165,0.840902,0.001297,1.258891,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,16,256,32,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.953945,0.951791,0.954956,0.003646,1.109451,0.881292,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,32,512,64,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.063187,1.058768,1.064522,0.009276,1.000000,0.796670,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,32,512,64,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.847009,0.844621,0.850190,0.005875,1.255225,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,32,512,64,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,0.955278,0.953427,0.961804,0.031135,1.112961,0.886662,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,1,64,8,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.109123,1.074683,1.141615,0.049458,1.000000,1.004217,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,1,64,8,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.113800,1.112546,1.117894,0.007720,0.995801,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,1,64,8,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.162056,1.142391,1.163550,0.045139,0.954449,0.958474,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,2,128,16,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.160275,1.148284,1.168795,0.039594,1.000000,0.977860,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,2,128,16,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.134587,1.115088,1.140718,0.056047,1.022641,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,2,128,16,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.169907,1.140047,1.184045,0.069197,0.991767,0.969810,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,4,256,32,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.200355,1.183034,1.200812,0.072570,1.000000,0.941439,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,4,256,32,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.130061,1.128389,1.133836,0.054822,1.062204,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,4,256,32,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.249296,1.215532,1.293967,0.125797,0.960825,0.904558,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,8,512,64,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.305287,1.293920,1.305310,0.046100,1.000000,0.912255,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,8,512,64,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.190754,1.188173,1.201846,0.056746,1.096185,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,8,512,64,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.263548,1.260584,1.410446,0.174735,1.033033,0.942389,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,16,1024,128,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.295419,1.282762,1.304306,0.140758,1.000000,0.954939,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,16,1024,128,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.237046,1.234426,1.238211,0.022027,1.047187,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,16,1024,128,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.303430,1.295451,1.345900,0.059615,0.993854,0.949070,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,32,2048,256,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.579567,1.547252,1.580008,0.072629,1.000000,0.876382,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,32,2048,256,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.384304,1.378491,1.409455,0.091181,1.141055,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,32,2048,256,2048,1024,64,8,128,2048,1,1024,2048,128,2,1,1,1.575902,1.575466,1.589855,0.063704,1.002326,0.878420,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
