preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
olmoe,plain_no_ose,1,16,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.646250,0.645424,0.646772,0.000913,1.326214,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,1,16,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.755399,0.754298,0.755473,0.001251,1.134587,0.855508,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,1,32,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.859724,0.859222,0.860594,0.002878,1.000000,0.755331,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,1,32,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.649376,0.649250,0.649490,0.000176,1.323923,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,1,32,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.754486,0.752717,0.791495,0.029164,1.139483,0.860687,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,1,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.860399,0.858254,0.869282,0.011579,1.000000,0.750986,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,1,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.646148,0.643534,0.659046,0.009182,1.331582,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,1,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.746161,0.745960,0.749719,0.005920,1.153101,0.865963,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,2,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.862615,0.860772,0.862804,0.018264,1.000000,0.753219,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,2,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.649738,0.649322,0.649782,0.000500,1.327635,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,2,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.752838,0.752204,0.753174,0.004199,1.145818,0.863052,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,4,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.858666,0.857393,0.863532,0.010854,1.000000,0.751566,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,4,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.645344,0.644326,0.645880,0.001054,1.330555,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,4,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.753098,0.752323,0.754393,0.004677,1.140178,0.856919,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,8,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.861539,0.861138,0.862864,0.000948,1.000000,0.750118,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,8,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.646256,0.645827,0.646382,0.000882,1.333123,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,8,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.755573,0.754663,0.757374,0.004391,1.140246,0.855319,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,16,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.855536,0.854552,0.858214,0.003455,1.000000,0.751213,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,16,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.642690,0.642303,0.642856,0.000880,1.331180,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,16,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.746798,0.746749,0.747439,0.005573,1.145606,0.860594,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,8,32,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.863187,0.862992,0.863949,0.000854,1.000000,0.749780,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,8,32,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.647200,0.646606,0.648000,0.001036,1.333725,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,8,32,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.745808,0.743690,0.857948,0.066649,1.157385,0.867784,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,1,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.857553,0.857336,0.858760,0.001045,1.000000,0.751030,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,1,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.644048,0.643768,0.644096,0.000647,1.331505,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,1,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.752845,0.752386,0.752883,0.001064,1.139083,0.855486,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,2,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.851554,0.851453,0.851560,0.000387,1.000000,0.755007,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,2,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.642929,0.642515,0.643241,0.001063,1.324492,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,2,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.751633,0.751438,0.752024,0.000567,1.132939,0.855376,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,4,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.863546,0.862917,0.864260,0.001760,1.000000,0.752287,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,4,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.649634,0.649562,0.651799,0.001654,1.329281,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,4,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.756304,0.755388,0.756322,0.001151,1.141797,0.858959,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,8,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.864397,0.864362,0.864397,0.000754,1.000000,0.755424,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,8,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.652986,0.651211,0.653288,0.020303,1.323760,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,8,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.755587,0.755560,0.756605,0.000692,1.144007,0.864210,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,16,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.855964,0.855643,0.856430,0.000866,1.000000,0.752889,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,16,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.644446,0.644371,0.645566,0.003687,1.328217,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,16,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.750390,0.749327,0.751001,0.001102,1.140692,0.858815,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,16,32,512,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.866612,0.864960,0.866880,0.002738,1.000000,0.752068,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,16,32,512,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.651751,0.650368,0.651823,0.001054,1.329667,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,16,32,512,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.759427,0.757675,0.761481,0.003074,1.141139,0.858214,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,1,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.893780,0.893681,0.894015,0.002393,1.000000,0.943124,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,1,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.842945,0.842860,0.842977,0.000127,1.060306,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,1,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.868154,0.867918,0.868222,0.000227,1.029518,0.970963,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,2,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.901139,0.901018,0.901176,0.000101,1.000000,0.941795,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,2,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.848688,0.848609,0.848714,0.000132,1.061802,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,2,128,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.874012,0.873999,0.874025,0.000091,1.031037,0.971026,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,4,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.916714,0.916592,0.916714,0.000078,1.000000,0.938105,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,4,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.859974,0.859948,0.860012,0.000066,1.065979,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,4,256,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.886577,0.886558,0.886636,0.000095,1.033993,0.969994,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,8,512,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.940804,0.940661,0.940904,0.000221,1.000000,0.935262,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,8,512,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.879898,0.879701,0.880357,0.000655,1.069219,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,8,512,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.909699,0.909697,0.909879,0.000133,1.034193,0.967241,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,16,1024,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.989592,0.989520,0.989600,0.000101,1.000000,0.922765,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,16,1024,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.913161,0.913063,0.913162,0.000074,1.083699,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,16,1024,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.959922,0.959873,0.961156,0.000940,1.030909,0.951287,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,duquant_once,64,32,2048,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.133120,1.132155,1.133416,0.000783,1.000000,0.869567,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,plain_no_ose,64,32,2048,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.985324,0.985208,0.985379,0.000815,1.149997,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
olmoe,ours_ose_w8a8,64,32,2048,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.071208,1.070444,1.071469,0.001452,1.057796,0.919825,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
