preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype,routed_token_experts,main_gemm_macs,gateup_duquant_transform_macs,common_down_duquant_transform_macs,ose_branch_macs,total_online_macs_current_layout,total_online_ops_mac2_current_layout,effective_tops_mac2_current_layout,compact_ours_total_macs_if_split_main_columns,duplicate_ose_extra_macs_current_layout,duquant_unique_overhead_macs_per_routed_token,ose_unique_overhead_macs_per_routed_token,unique_overhead_reduction_duquant_vs_ose,estimated_kernel_launches,main_qparam_groups_per_expert,main_qparam_groups_active_experts,main_qparam_groups_all_model_experts,main_qparam_bytes_active_experts,main_qparam_bytes_all_model_experts,main_qparam_reduction_vs_per_channel,main_int8_weight_bytes_per_expert,ose_duplicate_int8_weight_bytes_per_expert_current_layout,ose_duplicate_weight_overhead_ratio_current_layout
olmoe,plain_no_ose,1,8,8,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.644640,0.643555,0.644760,0.001096,1.365727,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,52428800,104857600,0.162661,52428800,0,524288,131072,4.000000,9,16,16,1024,64,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,1,8,8,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.747218,0.747138,0.747800,0.001228,1.178240,0.862720,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,53477376,106954752,0.143137,52428800,1048576,524288,131072,4.000000,10,16,16,1024,64,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,1,16,16,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.855794,0.855738,0.855816,0.000340,1.000000,0.757271,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,113246208,226492416,0.264658,104857600,0,524288,131072,4.000000,12,16,16,1024,64,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,1,16,16,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.648068,0.647390,0.654536,0.005573,1.320531,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,104857600,209715200,0.323601,104857600,0,524288,131072,4.000000,9,16,16,1024,64,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,1,16,16,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.750919,0.750126,0.751177,0.021017,1.139662,0.863033,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,106954752,213909504,0.284864,104857600,2097152,524288,131072,4.000000,10,16,16,1024,64,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,1,32,32,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.876320,0.876052,0.877734,0.000932,1.000000,0.733501,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,226492416,452984832,0.516917,209715200,0,524288,131072,4.000000,12,16,16,1024,64,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,1,32,32,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.642782,0.642165,0.643675,0.008817,1.363324,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,209715200,419430400,0.652524,209715200,0,524288,131072,4.000000,9,16,16,1024,64,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,1,32,32,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.768580,0.764292,0.769307,0.007100,1.140181,0.836324,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,213909504,427819008,0.556636,209715200,4194304,524288,131072,4.000000,10,16,16,1024,64,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,8,1,8,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.854268,0.851935,0.854818,0.006927,1.000000,0.751625,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,56623104,113246208,0.132565,52428800,0,524288,131072,4.000000,12,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,1,8,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.642089,0.641938,0.642571,0.000473,1.330451,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,52428800,104857600,0.163307,52428800,0,524288,131072,4.000000,9,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,1,8,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.744050,0.744014,0.746730,0.013466,1.148133,0.862965,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,53477376,106954752,0.143747,52428800,1048576,524288,131072,4.000000,10,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,8,2,16,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.857328,0.856734,0.858429,0.001000,1.000000,0.749951,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,113246208,226492416,0.264184,104857600,0,524288,131072,4.000000,12,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,2,16,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.642954,0.642617,0.643064,0.000932,1.333420,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,104857600,209715200,0.326175,104857600,0,524288,131072,4.000000,9,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,2,16,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.756872,0.756279,0.759529,0.002191,1.132725,0.849488,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,106954752,213909504,0.282623,104857600,2097152,524288,131072,4.000000,10,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,8,4,32,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.858681,0.858383,0.858746,0.000305,1.000000,0.752706,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,226492416,452984832,0.527536,209715200,0,524288,131072,4.000000,12,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,4,32,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.646334,0.645612,0.647443,0.038031,1.328541,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,209715200,419430400,0.648938,209715200,0,524288,131072,4.000000,9,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,4,32,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.751260,0.751116,0.751653,0.002937,1.142988,0.860333,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,213909504,427819008,0.569469,209715200,4194304,524288,131072,4.000000,10,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,8,8,64,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.880459,0.880222,0.882300,0.001641,1.000000,0.755841,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,452984832,905969664,1.028974,419430400,0,524288,131072,4.000000,12,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,8,64,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.665487,0.665117,0.665553,0.001024,1.323030,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,419430400,838860800,1.260522,419430400,0,524288,131072,4.000000,9,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,8,64,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.746464,0.745986,0.746551,0.000537,1.179506,0.891519,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,427819008,855638016,1.146255,419430400,8388608,524288,131072,4.000000,10,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,8,16,128,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.875249,0.874695,0.875268,0.000911,1.000000,0.734615,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.070199,838860800,0,524288,131072,4.000000,12,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,16,128,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.642971,0.642384,0.644048,0.001521,1.361257,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,2.609327,838860800,0,524288,131072,4.000000,9,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,16,128,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.742482,0.742460,0.744310,0.001645,1.178815,0.865975,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,2.304805,838860800,16777216,524288,131072,4.000000,10,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,8,32,256,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.858693,0.858228,0.859348,0.000831,1.000000,0.754761,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,4.220226,1677721600,0,524288,131072,4.000000,12,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,32,256,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.648108,0.647537,0.648304,0.000530,1.324923,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,5.177290,1677721600,0,524288,131072,4.000000,9,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,32,256,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.751628,0.751428,0.751637,0.000293,1.142444,0.862272,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,4.553519,1677721600,33554432,524288,131072,4.000000,10,16,128,1024,512,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,16,1,16,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.858851,0.858250,0.861976,0.003139,1.000000,0.761191,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,113246208,226492416,0.263716,104857600,0,524288,131072,4.000000,12,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,1,16,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.653750,0.652207,0.657155,0.002608,1.313730,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,104857600,209715200,0.320788,104857600,0,524288,131072,4.000000,9,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,1,16,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.745410,0.744620,0.746003,0.005138,1.152186,0.877034,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,106954752,213909504,0.286969,104857600,2097152,524288,131072,4.000000,10,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,16,2,32,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.854350,0.852416,0.855488,0.002304,1.000000,0.751685,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,226492416,452984832,0.530210,209715200,0,524288,131072,4.000000,12,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,2,32,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.642202,0.641865,0.642634,0.001019,1.330345,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,209715200,419430400,0.653113,209715200,0,524288,131072,4.000000,9,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,2,32,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.750923,0.750328,0.751698,0.003747,1.137733,0.855217,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,213909504,427819008,0.569724,209715200,4194304,524288,131072,4.000000,10,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,16,4,64,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.865095,0.864521,0.866306,0.004088,1.000000,0.756552,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,452984832,905969664,1.047249,419430400,0,524288,131072,4.000000,12,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,4,64,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.654489,0.653838,0.655085,0.022608,1.321787,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,419430400,838860800,1.281703,419430400,0,524288,131072,4.000000,9,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,4,64,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.746339,0.745300,0.746446,0.000658,1.159118,0.876933,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,427819008,855638016,1.146447,419430400,8388608,524288,131072,4.000000,10,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,16,8,128,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.861346,0.860795,0.868319,0.037020,1.000000,0.748685,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.103614,838860800,0,524288,131072,4.000000,12,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,8,128,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.644877,0.644784,0.646561,0.003887,1.335675,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,2.601615,838860800,0,524288,131072,4.000000,9,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,8,128,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.756127,0.755266,0.756446,0.000883,1.139155,0.852869,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,2.263212,838860800,16777216,524288,131072,4.000000,10,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,16,16,256,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.851544,0.850421,0.852083,0.001344,1.000000,0.752045,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,4.255656,1677721600,0,524288,131072,4.000000,12,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,16,256,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.640399,0.640374,0.640578,0.000378,1.329709,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,5.239613,1677721600,0,524288,131072,4.000000,9,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,16,256,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.747738,0.746955,0.747930,0.000833,1.138827,0.856448,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,4.577208,1677721600,33554432,524288,131072,4.000000,10,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,duquant_once,16,32,512,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.857836,0.857068,0.858563,0.001057,1.000000,0.755790,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3623878656,7247757312,8.448885,3355443200,0,524288,131072,4.000000,12,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,32,512,2048,1024,64,8,64,256,1,256,256,128,2,1,1,0.648344,0.648333,0.648627,0.000571,1.323119,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3355443200,6710886400,10.350811,3355443200,0,524288,131072,4.000000,9,16,256,1024,1024,4096,256.000000,6291456,131072,0.020833
