scope,preset,variant,active_experts,tokens_per_expert,total_routed_tokens,total_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype
routed_moe_layer,olmoe,ours_ose_w8a8,8,16,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.953118,0.953072,0.956287,0.011192,1.110538,0.880140,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,8,32,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.042901,1.038127,1.044867,0.010524,1.000000,0.807492,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,8,32,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.842134,0.839477,0.843654,0.007146,1.238403,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,8,32,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.954239,0.952544,0.968880,0.015799,1.092914,0.882519,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,1,16,2,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.572667,1.345141,1.692465,0.274836,1.000000,0.537432,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,1,16,2,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.845202,0.840468,0.845212,0.003446,1.860700,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,1,16,2,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.944986,0.944052,0.952909,0.010114,1.664223,0.894407,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,2,32,4,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.060483,1.058091,1.075244,0.189967,1.000000,0.798932,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,2,32,4,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.847254,0.829341,0.867002,0.040878,1.251671,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,2,32,4,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.978139,0.976125,0.980075,0.018035,1.084184,0.866190,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,4,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.045140,1.044654,1.046096,0.008886,1.000000,0.791517,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,4,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.827246,0.826790,0.831501,0.010444,1.263397,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,4,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.952094,0.935442,0.962678,0.041692,1.097728,0.868870,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,8,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.069899,1.059039,1.076864,0.018046,1.000000,0.790015,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,8,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.845236,0.841355,0.846430,0.014295,1.265799,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,8,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.947787,0.946571,0.948198,0.001337,1.128839,0.891800,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,16,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.043825,1.041111,1.048906,0.006704,1.000000,0.803757,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,16,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.838982,0.837869,0.843564,0.016323,1.244157,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,16,256,32,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.941121,0.940434,0.942299,0.001146,1.109129,0.891471,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,16,32,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.051447,1.051044,1.052330,0.002452,1.000000,0.795351,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,16,32,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.836269,0.835542,0.845334,0.018464,1.257307,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,16,32,512,64,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,0.940459,0.940162,0.944323,0.003993,1.118015,0.889214,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,1,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.085734,1.070432,1.086171,0.239682,1.000000,0.947831,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,1,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.029092,1.026883,1.039342,0.067036,1.055041,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,1,64,8,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.056939,1.055502,1.062455,0.061801,1.027244,0.973653,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,duquant_once,64,2,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.082804,1.074570,1.103264,0.090646,1.000000,0.961552,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,plain_no_ose,64,2,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.041172,1.038399,1.042674,0.067641,1.039986,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
routed_moe_layer,olmoe,ours_ose_w8a8,64,2,128,16,2048,1024,64,8,64,2048,1,1024,2048,128,2,1,1,1.047904,1.047474,1.052944,0.063945,1.033305,0.993576,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output
