label,model_name,model_path,metric,target_avg_sum_bits,tier_quants,tier_fractions,base_wbits,base_abits,router_wbits,router_abits,weight_channel_group_size,router_weight_channel_group_size,moe_outlier_topk,moe_outlier_quant,moe_outlier_score,status,wikitext2,c4,acc_avg,arc_challenge,arc_easy,boolq,openbookqa,piqa,winogrande,actual_avg_sum_bits,calibration_seconds,smooth_seconds,duquant_seconds,inference_wikitext2_seconds,inference_c4_seconds,inference_task_seconds,plan_path,output_dir,plan_log,run_log,rank_log
"olmoe_route_range_aw11_g1_ppl_downstream","olmoe","/home/lwk/HeteroQuant_Repro/local_models/olmoe_compat","routed_range","11.0","w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.421875,0.46875,0.109375","4","8","8","8","1","1","64","w8a8","smooth_scale","ok","7.0525312423706055","11.267696380615234","0.6361770050443483","0.48293515358361777","0.7516835016835017","0.6767584097859327","0.44","0.7845484221980413","0.681136543014996","11.0","559.149000","46.706922","512.427728","260.386111","482.418755","7846.911141","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/olmoe_route_range_aw11_g1_ppl_downstream/plans/moe_quant_plan_routed_range.json","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/olmoe_route_range_aw11_g1_ppl_downstream/output","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/olmoe_route_range_aw11_g1_ppl_downstream/plan.log","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/olmoe_route_range_aw11_g1_ppl_downstream/run.log","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/olmoe_route_range_aw11_g1_ppl_downstream/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784774036.txt"
"qwen2_moe_route_range_aw11_g1_ppl_downstream","qwen2_moe","/home/lwk/HeteroQuant_Repro/local_models/Qwen1.5-MoE-A2.7B","routed_range","11.0","w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.421875,0.46875,0.109375","4","8","8","8","1","1","64","w8a8","smooth_scale","ok","7.447158336639404","9.680273056030273","0.6428820012258344","0.44368600682593856","0.734006734006734","0.7840978593272171","0.42","0.8030467899891186","0.6724546172059984","11.033333333333333","872.746113","85.815617","786.916429","401.850169","705.150288","11103.945266","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/qwen2_moe_route_range_aw11_g1_ppl_downstream/plans/moe_quant_plan_routed_range.json","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/qwen2_moe_route_range_aw11_g1_ppl_downstream/output","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/qwen2_moe_route_range_aw11_g1_ppl_downstream/plan.log","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/qwen2_moe_route_range_aw11_g1_ppl_downstream/run.log","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/qwen2_moe_route_range_aw11_g1_ppl_downstream/output/Qwen1.5-MoE-A2.7B_w4a8_Rw8a8/log_rank0_1784783456.txt"
"olmoe_route_range_aw11_g2048_ppl_downstream","olmoe","/home/lwk/HeteroQuant_Repro/local_models/olmoe_compat","routed_range","11.0","w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.421875,0.46875,0.109375","4","8","8","8","2048","2048","64","w8a8","smooth_scale","ok","7.313626289367676","11.595785140991211","0.6346967053179619","0.4718430034129693","0.7609427609427609","0.6697247706422018","0.454","0.7823721436343852","0.6692975532754538","11.0","563.641225","47.157884","516.476193","262.405251","476.970695","7948.658918","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/olmoe_route_range_aw11_g2048_ppl_downstream/plans/moe_quant_plan_routed_range.json","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/olmoe_route_range_aw11_g2048_ppl_downstream/output","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/olmoe_route_range_aw11_g2048_ppl_downstream/plan.log","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/olmoe_route_range_aw11_g2048_ppl_downstream/run.log","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/olmoe_route_range_aw11_g2048_ppl_downstream/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784796944.txt"
"qwen2_moe_route_range_aw11_g2048_ppl_downstream","qwen2_moe","/home/lwk/HeteroQuant_Repro/local_models/Qwen1.5-MoE-A2.7B","routed_range","11.0","w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.421875,0.46875,0.109375","4","8","8","8","2048","2048","64","w8a8","smooth_scale","ok","8.285540580749512","10.755361557006836","0.6405357804959214","0.4377133105802048","0.7154882154882155","0.7740061162079511","0.442","0.7976060935799782","0.6764009471191792","11.033333333333333","873.368499","84.434331","788.918326","404.086031","709.341626","11186.209949","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/qwen2_moe_route_range_aw11_g2048_ppl_downstream/plans/moe_quant_plan_routed_range.json","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/qwen2_moe_route_range_aw11_g2048_ppl_downstream/output","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/qwen2_moe_route_range_aw11_g2048_ppl_downstream/plan.log","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/qwen2_moe_route_range_aw11_g2048_ppl_downstream/run.log","/home/lwk/HeteroQuant_Repro/experiments/route_range_aw11_g1_g2048_olmoe_qwen_ppl_downstream_20260723_103056/qwen2_moe_route_range_aw11_g2048_ppl_downstream/output/Qwen1.5-MoE-A2.7B_w4a8_Rw8a8/log_rank0_1784806507.txt"
