source_type,timestamp_readable,category,label,model,metric,quant_desc,aw_bits,weight_group,router_weight_group,ose_topk,ose_quant,ose_score,disable_gateup_duquant,tier_quants,tier_fractions,wikitext2,c4,acc_avg,avg_no_obqa,arc_challenge,arc_easy,boolq,openbookqa,piqa,winogrande,status,experiment,source_file,run_log,rank_log
rank_log,2026-07-15 15:05:37,ad_hoc_or_historical_downstream,reproduce_olmoe_691_route_range,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.906529426574707,11.13419246673584,0.6432267191850262,0.6802720630220314,0.48208191126279865,0.7554713804713805,0.6935779816513762,0.458,0.7867247007616975,0.6835043409629045,ok_downstream,experiments/repro_olmoe_691_20260715_123902/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8,experiments/repro_olmoe_691_20260715_123902/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8/log_rank0_1784090345.txt,,experiments/repro_olmoe_691_20260715_123902/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8/log_rank0_1784090345.txt
rank_log,2026-07-19 12:47:00,ad_hoc_or_historical_downstream,reproduce_olmoe_691_route_range,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.906529426574707,11.13419246673584,0.6432267191850262,0.6802720630220314,0.48208191126279865,0.7554713804713805,0.6935779816513762,0.458,0.7867247007616975,0.6835043409629045,ok_downstream,experiments/repro_olmoe_691_20260719_101707/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8,experiments/repro_olmoe_691_20260719_101707/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8/log_rank0_1784427432.txt,,experiments/repro_olmoe_691_20260719_101707/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8/log_rank0_1784427432.txt
rank_log,2026-07-19 17:31:58,ad_hoc_or_historical_downstream,reproduce_olmoe_691_route_range,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.906529426574707,11.13419246673584,0.6432267191850262,0.6802720630220314,0.48208191126279865,0.7554713804713805,0.6935779816513762,0.458,0.7867247007616975,0.6835043409629045,ok_downstream,experiments/repro_olmoe_691_20260719_145440/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8,experiments/repro_olmoe_691_20260719_145440/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8/log_rank0_1784444084.txt,,experiments/repro_olmoe_691_20260719_145440/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8/log_rank0_1784444084.txt
rank_log,2026-07-21 02:15:28,ad_hoc_or_historical_downstream,reproduce_olmoe_691_route_range,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.906529426574707,11.13419246673584,0.6432267191850262,0.6802720630220314,0.48208191126279865,0.7554713804713805,0.6935779816513762,0.458,0.7867247007616975,0.6835043409629045,ok_downstream,experiments/repro_olmoe_691_20260720_234317/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8,experiments/repro_olmoe_691_20260720_234317/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8/log_rank0_1784562201.txt,,experiments/repro_olmoe_691_20260720_234317/heteroquant_a8w4/olmoe_compat_w4a8_Rw8a8/log_rank0_1784562201.txt
rank_log,2026-07-14 10:56:06,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.910553455352783,11.134065628051758,,,,,,,,,ok_ppl_only,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_weight_half,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_weight_half/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1783996499.txt,,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_weight_half/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1783996499.txt
rank_log,2026-07-14 11:19:56,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.91007137298584,11.134511947631836,,,,,,,,,ok_ppl_only,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_route_half,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_route_half/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1783997896.txt,,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_route_half/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1783997896.txt
rank_log,2026-07-14 11:44:22,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.90828800201416,11.133258819580078,,,,,,,,,ok_ppl_only,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_both_halves,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_both_halves/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1783999333.txt,,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_both_halves/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1783999333.txt
rank_log,2026-07-14 12:07:39,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.9023637771606445,11.131814002990723,,,,,,,,,ok_ppl_only,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_log_no_halves,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_log_no_halves/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784000774.txt,,experiments/allocation_metric_ablation_olmoe_ppl_20260714_103026/no_log_no_halves/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784000774.txt
rank_log,2026-07-14 14:03:47,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.9023637771606445,11.131814002990723,,,,,,,,,ok_ppl_only,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/all_three,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/all_three/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784007734.txt,,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/all_three/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784007734.txt
rank_log,2026-07-14 14:27:15,ad_hoc_ppl_only,output,olmoe,route_range,W4A8 Rw8a8,12,1,1,64,w8a8,smooth_scale,True,,,6.897261619567871,11.125425338745117,,,,,,,,,ok_ppl_only,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/no_input_range,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/no_input_range/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784009140.txt,,experiments/allocation_component_ablation_olmoe_ppl_20260714_134013/no_input_range/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784009140.txt
