source_type,timestamp_readable,category,label,model,metric,quant_desc,aw_bits,weight_group,router_weight_group,ose_topk,ose_quant,ose_score,disable_gateup_duquant,tier_quants,tier_fractions,wikitext2,c4,acc_avg,avg_no_obqa,arc_challenge,arc_easy,boolq,openbookqa,piqa,winogrande,status,experiment,source_file,run_log,rank_log
summary,2026-07-15 01:38:36,allocation_metric_ablation_group1,tail,olmoe,tail,,12.0,1,,,,,,,,7.008150577545166,11.252447128295898,,,,,,,,,ok,experiments/metric_ablation_olmoe_ppl_20260714_235211,experiments/metric_ablation_olmoe_ppl_20260714_235211/summary.csv,experiments/metric_ablation_olmoe_ppl_20260714_235211/tail/run.log,
summary,2026-07-16 13:38:34,allocation_metric_ablation_group2048,kurtosis,olmoe,kurtosis,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.268135070800781,11.550048828125,,,,,,,,,ok,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/summary.csv,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/kurtosis/run.log,
summary,2026-07-16 13:38:34,allocation_metric_ablation_group2048,range,olmoe,routed_range,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.303455352783203,11.549739837646484,,,,,,,,,ok,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/summary.csv,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/range/run.log,
summary,2026-07-16 13:38:34,allocation_metric_ablation_group2048,residual_qerr,olmoe,residual_qerr,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.436757564544678,11.658990859985352,,,,,,,,,ok,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/summary.csv,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/residual_qerr/run.log,
summary,2026-07-16 13:38:34,allocation_metric_ablation_group2048,residual_qerr_gain,olmoe,residual_qerr_gain,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.438573360443115,11.657211303710938,,,,,,,,,ok,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/summary.csv,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/residual_qerr_gain/run.log,
summary,2026-07-16 13:38:34,allocation_metric_ablation_group2048,route,olmoe,route,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.215145587921143,11.445616722106934,,,,,,,,,ok,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/summary.csv,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/route/run.log,
summary,2026-07-16 13:38:34,allocation_metric_ablation_group2048,route_range,olmoe,routed_range,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.227738857269287,11.513185501098633,,,,,,,,,ok,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/summary.csv,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/route_range/run.log,
summary,2026-07-16 13:38:34,allocation_metric_ablation_group2048,routed_kurtosis,olmoe,routed_kurtosis,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.2276387214660645,11.521841049194336,,,,,,,,,ok,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/summary.csv,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/routed_kurtosis/run.log,
summary,2026-07-16 13:38:34,allocation_metric_ablation_group2048,routed_tail,olmoe,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.213685989379883,11.451031684875488,,,,,,,,,ok,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/summary.csv,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/routed_tail/run.log,
summary,2026-07-16 13:38:34,allocation_metric_ablation_group2048,tail,olmoe,tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.252636909484863,11.480818748474121,,,,,,,,,ok,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/summary.csv,experiments/metric_ablation_olmoe_ppl_group2048_20260716_101427/tail/run.log,
summary,2026-07-14 17:27:01,allocation_source_ablation,down_only,olmoe,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,1,,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",6.978175163269043,11.191915512084961,,,,,,,,,ok,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/summary.csv,,
summary,2026-07-14 17:27:01,allocation_source_ablation,weight_all_only,olmoe,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,1,,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",6.903326511383057,11.132387161254883,,,,,,,,,ok,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/summary.csv,,
summary,2026-07-14 17:27:01,allocation_source_ablation,weight_down_only,olmoe,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,1,,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",6.905156135559082,11.13119888305664,,,,,,,,,ok,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/summary.csv,,
summary,2026-07-14 17:27:01,allocation_source_ablation,weight_gate_only,olmoe,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,1,,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",6.987210273742676,11.176257133483887,,,,,,,,,ok,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/summary.csv,,
summary,2026-07-14 17:27:01,allocation_source_ablation,weight_up_only,olmoe,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,1,,,,,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",6.94004487991333,11.197680473327637,,,,,,,,,ok,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309,experiments/down_weight_projection_ablation_olmoe_ppl_20260714_153309/summary.csv,,
summary,2026-07-19 01:01:09,aw_budget_downstream_qwen_group2048,aw11,qwen,routed_tail,"w4g-1-a4g-1,w4g-1-a8g-1",11,2048,2048,64,w8a8,smooth_scale,,"w4g-1-a4g-1,w4g-1-a8g-1","0.25,0.75",8.303295135498047,10.765962600708008,0.6375025923761154,0.6738031108513385,0.4189419795221843,0.7184343434343434,0.7666666666666667,0.456,0.794885745375408,0.67008681925809,ok,experiments/qwen_aw11_aw13_routed_tail_downstream_group2048_20260718_174743,experiments/qwen_aw11_aw13_routed_tail_downstream_group2048_20260718_174743/summary.csv,experiments/qwen_aw11_aw13_routed_tail_downstream_group2048_20260718_174743/aw11/run.log,
summary,2026-07-19 01:01:09,aw_budget_downstream_qwen_group2048,aw13,qwen,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",13,2048,2048,64,w8a8,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.0625,0.625,0.3125",8.24215030670166,10.661438941955566,0.6406913268863167,0.68042959226358,0.4274744027303754,0.7222222222222222,0.7767584097859327,0.442,0.8008705114254625,0.6748224151539068,ok,experiments/qwen_aw11_aw13_routed_tail_downstream_group2048_20260718_174743,experiments/qwen_aw11_aw13_routed_tail_downstream_group2048_20260718_174743/summary.csv,experiments/qwen_aw11_aw13_routed_tail_downstream_group2048_20260718_174743/aw13/run.log,
summary,2026-07-18 15:22:46,aw_budget_sweep_olmoe_group2048,aw10,olmoe,routed_tail,"w4g-1-a4g-1,w4g-1-a8g-1",10,2048,2048,64,w8a8,smooth_scale,,"w4g-1-a4g-1,w4g-1-a8g-1","0.5,0.5",7.530273914337158,11.689005851745605,,,,,,,,,ok,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/summary.csv,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/aw10/run.log,
summary,2026-07-18 15:22:46,aw_budget_sweep_olmoe_group2048,aw11,olmoe,routed_tail,"w4g-1-a4g-1,w4g-1-a8g-1",11,2048,2048,64,w8a8,smooth_scale,,"w4g-1-a4g-1,w4g-1-a8g-1","0.25,0.75",7.39367151260376,11.570201873779297,0.6380816617931427,0.6752979941517714,0.47696245733788395,0.7596801346801347,0.6660550458715596,0.452,0.7910772578890098,0.6827150749802684,ok,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/summary.csv,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/aw11/run.log,
summary,2026-07-18 15:22:46,aw_budget_sweep_olmoe_group2048,aw12,olmoe,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12,2048,2048,64,w8a8,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.213685989379883,11.451031684875488,,,,,,,,,ok,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/summary.csv,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/aw12/run.log,
summary,2026-07-18 15:22:46,aw_budget_sweep_olmoe_group2048,aw13,olmoe,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",13,2048,2048,64,w8a8,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.0625,0.625,0.3125",7.176571369171143,11.45138168334961,0.6479674614510954,0.6863609537413145,0.49146757679180886,0.7697811447811448,0.691131498470948,0.456,0.794341675734494,0.6850828729281768,ok,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/summary.csv,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/aw13/run.log,
summary,2026-07-18 15:22:46,aw_budget_sweep_olmoe_group2048,aw14,olmoe,routed_tail,"w6g-1-a8g-1,w6g-1-a8g-1",14,2048,2048,64,w8a8,smooth_scale,,"w6g-1-a8g-1,w6g-1-a8g-1","1.0,0.0",7.1532063484191895,11.407389640808105,,,,,,,,,ok,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/summary.csv,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/aw14/run.log,
summary,2026-07-18 15:22:46,aw_budget_sweep_olmoe_group2048,aw15,olmoe,routed_tail,"w6g-1-a8g-1,w8g-1-a8g-1",15,2048,2048,64,w8a8,smooth_scale,,"w6g-1-a8g-1,w8g-1-a8g-1","0.5,0.5",7.140942573547363,11.402082443237305,,,,,,,,,ok,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/summary.csv,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/aw15/run.log,
summary,2026-07-18 15:22:46,aw_budget_sweep_olmoe_group2048,aw16,olmoe,routed_tail,"w8g-1-a8g-1,w8g-1-a8g-1",16,2048,2048,64,w8a8,smooth_scale,,"w8g-1-a8g-1,w8g-1-a8g-1","1.0,0.0",7.142786026000977,11.401777267456055,,,,,,,,,ok,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/summary.csv,experiments/aw_budget_sweep_routed_tail_olmoe_group2048_20260718_082538/aw16/run.log,
summary,2026-07-16 22:53:24,core_component_ablation_group2048,allocation_only,,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,0,same,smooth_scale,1,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.473001956939697,11.702524185180664,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/component,experiments/remaining_ablation_suite_20260716_210440/component/summary.csv,experiments/remaining_ablation_suite_20260716_210440/component/allocation_only/run.log,
summary,2026-07-16 22:53:24,core_component_ablation_group2048,full_method,,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,64,w8a8,smooth_scale,1,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.213685989379883,11.451031684875488,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/component,experiments/remaining_ablation_suite_20260716_210440/component/summary.csv,experiments/remaining_ablation_suite_20260716_210440/component/full_method/run.log,
summary,2026-07-16 22:53:24,core_component_ablation_group2048,no_gateup_rotation,,routed_tail,"w4g-1-a8g-1,w4g-1-a8g-1",12.0,2048,2048,0,same,smooth_scale,1,"w4g-1-a8g-1,w4g-1-a8g-1","1.0,0.0",8.325549125671387,12.445255279541016,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/component,experiments/remaining_ablation_suite_20260716_210440/component/summary.csv,experiments/remaining_ablation_suite_20260716_210440/component/no_gateup_rotation/run.log,
summary,2026-07-16 22:53:24,core_component_ablation_group2048,ose_only,,routed_tail,"w4g-1-a8g-1,w4g-1-a8g-1",12.0,2048,2048,64,w8a8,smooth_scale,1,"w4g-1-a8g-1,w4g-1-a8g-1","1.0,0.0",7.374896049499512,11.557584762573242,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/component,experiments/remaining_ablation_suite_20260716_210440/component/summary.csv,experiments/remaining_ablation_suite_20260716_210440/component/ose_only/run.log,
summary,2026-07-16 22:53:24,core_component_ablation_group2048,ose_random_same_budget,,random,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,64,w8a8,smooth_scale,1,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.332934856414795,11.553793907165527,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/component,experiments/remaining_ablation_suite_20260716_210440/component/summary.csv,experiments/remaining_ablation_suite_20260716_210440/component/ose_random_same_budget/run.log,
summary,2026-07-19 19:01:18,eaquant_act_per_tensor_group1,eaquant_act_per_tensor,olmoe,,W4A8 Rw8a8,,1,1,0,,,0,,,7.056738376617432,11.192534446716309,,,,,,,,,ok,experiments/eaquant_act_per_tensor_olmoe_ppl_20260719_183338,experiments/eaquant_act_per_tensor_olmoe_ppl_20260719_183338/summary.csv,experiments/eaquant_act_per_tensor_olmoe_ppl_20260719_183338/run.log,experiments/eaquant_act_per_tensor_olmoe_ppl_20260719_183338/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784457221.txt
summary,2026-07-18 03:41:10,final_routed_tail_downstream_group2048,olmoe_final_routed_tail_group2048,olmoe,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",,2048,2048,64,w8a8,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.213685989379883,11.451031684875488,0.645657569574461,0.6843890834893532,0.48293515358361777,0.7680976430976431,0.6859327217125383,0.452,0.7872687704026116,0.6977111286503551,ok,experiments/final_routed_tail_downstream_group2048_20260717_213819,experiments/final_routed_tail_downstream_group2048_20260717_213819/summary.csv,experiments/final_routed_tail_downstream_group2048_20260717_213819/olmoe_final_routed_tail_group2048/run.log,
summary,2026-07-18 03:41:10,final_routed_tail_downstream_group2048,qwen_final_routed_tail_group2048,qwen,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",,2048,2048,64,w8a8,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",8.249044418334961,10.70449447631836,0.6392333808418726,0.6762800570102472,0.4283276450511945,0.7196969696969697,0.7779816513761468,0.454,0.7916213275299239,0.6637726913970008,ok,experiments/final_routed_tail_downstream_group2048_20260717_213819,experiments/final_routed_tail_downstream_group2048_20260717_213819/summary.csv,experiments/final_routed_tail_downstream_group2048_20260717_213819/qwen_final_routed_tail_group2048/run.log,
summary,2026-07-20 02:17:04,gateup_duquant_vs_ose_repeat_group2048,full_duquant,olmoe,,,,1,,0,same,smooth_scale,0,,,7.30065393447876,11.562039375305176,,,,,,,,,ok,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/summary.csv,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/full_duquant/repeat_1/run.log,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/full_duquant/repeat_1/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784470680.txt
summary,2026-07-20 02:17:04,gateup_duquant_vs_ose_repeat_group2048,no_gateup_no_ose,olmoe,,,,1,,0,same,smooth_scale,1,,,7.474799633026123,11.700515747070312,,,,,,,,,ok,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/summary.csv,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/no_gateup_no_ose/repeat_1/run.log,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/no_gateup_no_ose/repeat_1/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784472049.txt
summary,2026-07-20 02:17:04,gateup_duquant_vs_ose_repeat_group2048,ours_ose_fp16,olmoe,,,,1,,64,fp16,smooth_scale,1,,,7.2250165939331055,11.453522682189941,,,,,,,,,ok,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/summary.csv,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/ours_ose_fp16/repeat_1/run.log,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/ours_ose_fp16/repeat_1/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784474337.txt
summary,2026-07-20 02:17:04,gateup_duquant_vs_ose_repeat_group2048,ours_ose_w8a8,olmoe,,,,1,,64,w8a8,smooth_scale,1,,,7.213685989379883,11.451031684875488,,,,,,,,,ok,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/summary.csv,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/ours_ose_w8a8/repeat_1/run.log,experiments/gateup_duquant_vs_ose_repeated_olmoe_fixed_20260719_221758/ours_ose_w8a8/repeat_1/output/olmoe_compat_w4a8_Rw8a8/log_rank0_1784473061.txt
summary,2026-07-17 00:37:31,ose_precision_ablation_group2048,ose_fp16,,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,64,fp16,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.2250165939331055,11.453522682189941,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/ose_precision,experiments/remaining_ablation_suite_20260716_210440/ose_precision/summary.csv,experiments/remaining_ablation_suite_20260716_210440/ose_precision/ose_fp16/run.log,
summary,2026-07-17 00:37:31,ose_precision_ablation_group2048,ose_same,,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,64,same,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.278408050537109,11.528127670288086,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/ose_precision,experiments/remaining_ablation_suite_20260716_210440/ose_precision/summary.csv,experiments/remaining_ablation_suite_20260716_210440/ose_precision/ose_same/run.log,
summary,2026-07-17 00:37:31,ose_precision_ablation_group2048,ose_w16a16,,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,64,w16a16,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.2250165939331055,11.453522682189941,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/ose_precision,experiments/remaining_ablation_suite_20260716_210440/ose_precision/summary.csv,experiments/remaining_ablation_suite_20260716_210440/ose_precision/ose_w16a16/run.log,
summary,2026-07-17 00:37:31,ose_precision_ablation_group2048,ose_w4a4,,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,64,w4a4,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.262635707855225,11.521576881408691,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/ose_precision,experiments/remaining_ablation_suite_20260716_210440/ose_precision/summary.csv,experiments/remaining_ablation_suite_20260716_210440/ose_precision/ose_w4a4/run.log,
summary,2026-07-17 00:37:31,ose_precision_ablation_group2048,ose_w8a8,,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,64,w8a8,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.213685989379883,11.451031684875488,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/ose_precision,experiments/remaining_ablation_suite_20260716_210440/ose_precision/summary.csv,experiments/remaining_ablation_suite_20260716_210440/ose_precision/ose_w8a8/run.log,
summary,2026-07-17 01:47:12,ose_score_ablation_group2048,score_smooth_scale,,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,64,w8a8,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.213685989379883,11.451031684875488,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/ose_score,experiments/remaining_ablation_suite_20260716_210440/ose_score/summary.csv,experiments/remaining_ablation_suite_20260716_210440/ose_score/score_smooth_scale/run.log,
summary,2026-07-17 01:47:12,ose_score_ablation_group2048,score_weight_error,,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,64,w8a8,weight_error,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.238611221313477,11.4657621383667,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/ose_score,experiments/remaining_ablation_suite_20260716_210440/ose_score/summary.csv,experiments/remaining_ablation_suite_20260716_210440/ose_score/score_weight_error/run.log,
summary,2026-07-17 01:47:12,ose_score_ablation_group2048,score_weight_max,,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,64,w8a8,weight_max,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.249197483062744,11.444263458251953,,,,,,,,,ok,experiments/remaining_ablation_suite_20260716_210440/ose_score,experiments/remaining_ablation_suite_20260716_210440/ose_score/summary.csv,experiments/remaining_ablation_suite_20260716_210440/ose_score/score_weight_max/run.log,
summary,2026-07-16 19:30:59,ose_topk_ablation_group2048,topk_0,olmoe,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,0,w8a8,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.473001956939697,11.702524185180664,,,,,,,,,ok,experiments/ose_topk_routed_tail_olmoe_ppl_group2048_20260716_171710,experiments/ose_topk_routed_tail_olmoe_ppl_group2048_20260716_171710/summary.csv,experiments/ose_topk_routed_tail_olmoe_ppl_group2048_20260716_171710/topk_0/run.log,
summary,2026-07-16 19:30:59,ose_topk_ablation_group2048,topk_128,olmoe,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,128,w8a8,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.254205226898193,11.480993270874023,,,,,,,,,ok,experiments/ose_topk_routed_tail_olmoe_ppl_group2048_20260716_171710,experiments/ose_topk_routed_tail_olmoe_ppl_group2048_20260716_171710/summary.csv,experiments/ose_topk_routed_tail_olmoe_ppl_group2048_20260716_171710/topk_128/run.log,
summary,2026-07-16 19:30:59,ose_topk_ablation_group2048,topk_16,olmoe,routed_tail,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1",12.0,2048,2048,16,w8a8,smooth_scale,,"w4g-1-a4g-1,w5g-1-a8g-1,w6g-1-a8g-1","0.234375,0.59375,0.171875",7.329023838043213,11.534329414367676,,,,,,,,,ok,experiments/ose_topk_routed_tail_olmoe_ppl_group2048_20260716_171710,experiments/ose_topk_routed_tail_olmoe_ppl_group2048_20260716_171710/summary.csv,experiments/ose_topk_routed_tail_olmoe_ppl_group2048_20260716_171710/topk_16/run.log,
